#{"t_start": 1642710841.3021045, "env_id": null}
r,l,t
450,12,450.110801
470,12,450.407654
310,12,450.642011
440,12,450.860747
450,12,451.110964
450,12,451.345322
460,12,451.661986
510,12,451.955356
450,12,452.207759
510,12,452.442117
400,12,452.819726
250,12,453.052748
580,12,453.440382
370,12,453.668717
310,12,453.87317
420,12,454.107527
440,12,454.388758
470,12,454.607498
440,12,454.826228
390,12,455.013913
290,12,455.509977
410,12,455.782658
510,12,456.001394
530,12,456.235753
410,12,456.501356
440,12,456.911533
210,12,457.280187
530,12,457.695783
350,12,457.930507
360,12,458.334682
560,12,458.699847
320,12,459.093319
500,12,459.349037
510,12,459.583395
540,12,459.77088
310,12,460.134445
420,12,460.413713
560,12,460.674208
330,12,471.765411
380,12,472.134648
530,12,472.337759
280,12,472.572117
650,12,472.790851
140,12,472.993963
520,12,473.259783
440,12,473.49414
500,12,473.712877
260,12,474.025357
500,12,474.259869
450,12,474.494224
570,12,474.697338
510,12,474.931692
560,12,475.181813
510,12,475.400546
240,12,475.634904
410,12,475.853638
480,12,476.1819
560,12,476.383563
350,12,476.617923
500,12,476.836657
450,12,477.089091
320,12,477.323446
310,12,477.557802
370,12,477.792161
430,12,478.057765
290,12,478.276704
490,12,478.52668
350,12,478.917277
410,12,479.292405
470,12,479.58926
360,12,479.807993
710,12,480.057976
370,12,480.339205
630,12,480.589186
320,12,480.807924
430,12,481.011033
370,12,481.293003
630,12,481.496114
430,12,481.730474
290,12,492.858381
300,12,493.111527
340,12,493.330271
620,12,493.549006
290,12,493.800221
290,12,494.018956
340,12,494.253314
450,12,494.485017
190,12,494.719372
340,12,494.952959
250,12,495.156065
620,12,495.390422
480,12,495.609159
460,12,495.843514
350,12,496.077872
440,12,496.297079
300,12,496.531436
470,12,496.75017
460,12,496.984529
620,12,497.237411
470,12,497.473067
370,12,497.691802
540,12,498.004279
260,12,498.223012
420,12,498.483468
560,12,498.735249
480,12,498.994481
360,12,499.213214
480,12,499.452017
240,12,499.670749
580,12,499.905105
620,12,500.139463
420,12,500.342573
140,12,500.608177
250,12,500.839199
420,12,501.073557
280,12,501.276668
450,12,501.526651
500,12,501.729762
380,12,501.948497
420,12,502.206497
490,12,502.425231
480,12,513.804392
430,12,514.148117
390,12,514.523244
380,12,514.851345
420,12,515.160836
330,12,515.473313
460,12,515.738918
440,12,516.035774
360,12,516.335305
590,12,516.641129
510,12,516.930526
200,12,517.19929
500,12,517.496144
650,12,517.777375
360,12,517.998265
360,12,518.248246
660,12,518.451355
690,12,518.685718
440,12,518.90445
470,12,519.138805
450,12,519.357758
300,12,519.576493
430,12,519.826473
510,12,520.02959
540,12,520.264104
640,12,520.467216
500,12,520.701575
490,12,520.935933
520,12,521.154669
510,12,521.373566
380,12,521.607925
250,12,521.826658
520,12,522.061017
460,12,522.27992
250,12,522.483025
470,12,522.733006
330,12,523.014236
550,12,523.285572
440,12,523.489619
410,12,523.7396
550,12,523.942712
480,12,524.166265
410,12,535.465423
430,12,535.699781
250,12,535.918517
280,12,536.137252
370,12,536.355982
510,12,536.735861
380,12,536.988213
330,12,537.191321
470,12,537.410058
510,12,537.644413
500,12,537.863148
450,12,538.103456
290,12,538.524257
350,12,538.788848
620,12,538.979777
320,12,539.214132
360,12,539.432951
680,12,539.682931
460,12,539.901667
350,12,540.104777
350,12,540.323513
540,12,540.558044
480,12,540.792385
350,12,541.026743
260,12,541.245478
540,12,541.48
450,12,541.714358
370,12,542.122744
330,12,542.332271
260,12,542.55347
350,12,542.909785
420,12,543.128518
250,12,543.366355
510,12,543.687163
310,12,543.969575
400,12,544.253519
360,12,544.472253
470,12,544.706611
460,12,544.940972
360,12,545.144084
620,12,545.363041
390,12,557.181696
510,12,557.400429
350,12,557.634939
420,12,557.853673
500,12,558.072408
300,12,558.369261
460,12,558.588151
430,12,558.809162
330,12,559.027899
310,12,559.246633
350,12,559.465367
470,12,559.699729
210,12,559.934083
410,12,560.152815
420,12,560.387174
480,12,560.606121
350,12,560.824856
520,12,561.04359
360,12,561.262323
580,12,561.496837
610,12,561.731194
530,12,561.94993
670,12,562.168663
490,12,562.387397
510,12,562.621902
480,12,562.839552
500,12,563.089537
410,12,563.308267
430,12,563.527001
570,12,563.776983
420,12,563.998396
500,12,564.232752
460,12,564.451488
260,12,564.701473
510,12,564.935828
550,12,565.123313
360,12,565.357672
370,12,565.576613
440,12,565.795346
280,12,566.029704
520,12,566.264063
540,12,566.498599
390,12,577.502761
620,12,577.768365
260,12,577.987096
470,12,578.190208
340,12,578.408942
360,12,578.627949
500,12,579.003019
350,12,579.19937
210,12,579.40396
290,12,579.669563
580,12,579.8883
470,12,580.345892
200,12,580.567316
350,12,580.959782
380,12,581.412252
250,12,581.84456
420,12,582.134777
320,12,582.572274
280,12,582.80778
440,12,583.239447
610,12,583.435957
390,12,583.673777
460,12,583.908134
430,12,584.142493
530,12,584.526414
260,12,585.01069
440,12,585.230946
350,12,585.451575
510,12,585.685934
680,12,585.904668
480,12,586.154652
570,12,586.467129
560,12,586.741765
370,12,587.023373
620,12,587.304605
540,12,587.523339
560,12,587.788948
630,12,588.023305
290,12,588.254585
220,12,588.504565
290,12,588.738922
430,12,588.988904
610,12,600.192975
340,12,600.489827
430,12,600.739963
360,12,600.958698
470,12,601.177432
480,12,601.396168
410,12,601.677742
550,12,601.896475
330,12,602.130833
410,12,602.412061
560,12,602.662201
360,12,602.880934
510,12,603.115291
300,12,603.365274
600,12,603.631012
310,12,603.880991
460,12,604.115352
610,12,604.334085
370,12,604.601366
450,12,604.851351
330,12,605.132585
540,12,605.445055
370,12,605.711082
290,12,605.94544
340,12,606.211046
450,12,606.429779
450,12,606.751029
450,12,607.005079
350,12,607.270684
410,12,607.520668
360,12,607.770652
350,12,608.020629
440,12,608.270611
240,12,608.489346
260,12,608.723933
300,12,608.973917
330,12,609.2239
590,12,609.442631
460,12,609.692797
520,12,609.958399
300,12,610.192768
470,12,627.291587
210,12,627.588443
250,12,627.885481
560,12,628.135463
510,12,628.33857
430,12,628.557304
380,12,628.807286
420,12,629.02602
370,12,629.260377
490,12,629.479112
320,12,629.682223
530,12,629.93256
380,12,630.151297
360,12,630.370034
400,12,630.588762
400,12,630.823119
540,12,631.05764
640,12,631.276373
470,12,631.495107
420,12,631.745089
400,12,631.979589
310,12,632.276441
380,12,632.588918
500,12,632.792028
520,12,633.026555
330,12,633.260918
330,12,633.495272
600,12,633.729631
320,12,633.948516
600,12,634.182867
380,12,634.401603
350,12,634.620337
400,12,634.839232
570,12,635.057969
460,12,635.354821
250,12,635.573556
360,12,635.792291
390,12,636.042452
300,12,636.261186
580,12,636.479922
560,12,636.808018
380,12,637.058172
460,12,647.707114
530,12,647.972941
390,12,648.194586
340,12,648.428945
310,12,648.632056
510,12,648.86641
600,12,649.069522
320,12,649.288258
340,12,649.506991
640,12,649.741349
460,12,649.960261
650,12,650.194621
330,12,650.41336
540,12,650.678959
610,12,650.913471
650,12,651.132205
490,12,651.335315
450,12,651.55405
400,12,651.804034
400,12,652.038526
480,12,652.272885
430,12,652.58536
320,12,652.819721
450,12,653.038606
560,12,653.288589
690,12,653.507321
500,12,653.741684
600,12,653.991836
430,12,654.194954
410,12,654.429305
300,12,654.648044
350,12,654.851305
610,12,655.101292
590,12,655.320025
400,12,655.554384
530,12,655.773118
460,12,655.976373
440,12,656.195107
380,12,656.413844
320,12,656.679448
540,12,656.898335
770,12,657.117068
420,12,667.498819
370,12,667.717555
460,12,668.045859
420,12,668.264594
410,12,668.498958
330,12,668.733309
360,12,668.967837
630,12,669.183648
430,12,669.433629
530,12,669.667988
360,12,669.902346
480,12,670.121083
420,12,670.324189
650,12,670.542922
610,12,670.815205
420,12,671.033937
410,12,671.252672
410,12,671.455787
530,12,671.674514
420,12,671.925085
330,12,672.143817
640,12,672.378176
380,12,672.596909
510,12,672.800021
420,12,673.034379
590,12,673.268736
530,12,673.518717
410,12,673.737458
640,12,673.940945
340,12,674.175304
550,12,674.394036
340,12,674.628392
550,12,674.831504
680,12,675.128359
460,12,675.362715
650,12,675.597072
590,12,675.815807
310,12,676.019732
470,12,676.238467
410,12,676.457201
530,12,676.691564
730,12,687.417002
300,12,687.635734
280,12,687.854469
380,12,688.073202
350,12,688.276313
350,12,688.510672
490,12,688.729406
550,12,688.932697
490,12,689.151429
550,12,689.35454
600,12,689.557651
600,12,689.792016
720,12,690.010883
350,12,690.323359
340,12,690.542093
540,12,690.745204
650,12,690.979703
330,12,691.18281
580,12,691.417169
320,12,691.635901
320,12,691.854637
470,12,692.073515
400,12,692.307872
350,12,692.510983
330,12,692.745341
410,12,692.948609
480,12,693.167336
570,12,693.386069
320,12,693.636052
460,12,693.823537
260,12,694.042407
450,12,694.261144
370,12,694.4955
330,12,694.745485
560,12,694.964367
460,12,695.1831
500,12,695.433083
560,12,695.65182
550,12,695.886175
570,12,696.120681
490,12,696.323792
450,12,696.573771
540,12,706.916019
430,12,707.15038
420,12,707.384739
390,12,707.619098
480,12,707.845888
450,12,708.049954
470,12,708.274998
580,12,708.478107
420,12,708.681221
400,12,708.899951
560,12,709.118693
310,12,709.337421
390,12,709.556154
450,12,709.774888
300,12,710.00944
420,12,710.228166
340,12,710.462525
270,12,710.75938
500,12,710.96265
300,12,711.181382
350,12,711.400116
360,12,711.650098
450,12,711.853208
490,12,712.056469
430,12,712.275204
410,12,712.493937
450,12,712.728293
460,12,712.947185
480,12,713.181543
500,12,713.462774
600,12,713.697129
480,12,713.915875
410,12,714.13474
520,12,714.3691
430,12,714.572212
450,12,714.790945
390,12,715.025449
600,12,715.244182
540,12,715.462915
440,12,715.681649
540,12,715.900383
540,12,716.150529
440,12,726.609517
510,12,726.875123
620,12,727.093995
240,12,727.297104
360,12,727.531463
530,12,727.734573
420,12,727.969085
580,12,728.187818
550,12,728.422176
330,12,728.640911
710,12,728.858108
420,12,729.092462
300,12,729.295573
560,12,729.561178
410,12,729.764294
420,12,729.983257
490,12,730.217619
470,12,730.436351
290,12,730.670707
410,12,730.889442
510,12,731.092707
490,12,731.327066
360,12,731.530176
510,12,731.780163
490,12,731.983435
520,12,732.202173
260,12,732.420903
300,12,732.655259
550,12,732.842748
400,12,733.077265
440,12,733.295998
400,12,733.545978
560,12,733.764713
450,12,733.983604
400,12,734.217963
390,12,734.45232
430,12,734.671053
280,12,734.889787
480,12,735.124292
620,12,735.35865
540,12,735.577383
380,12,746.000205
610,12,746.250186
560,12,746.453299
380,12,746.672031
380,12,746.906389
450,12,747.140918
590,12,747.359656
650,12,747.594009
240,12,747.828372
450,12,748.047259
380,12,748.265992
580,12,748.484727
250,12,748.734709
490,12,748.984843
430,12,749.203578
360,12,749.422314
610,12,749.642838
480,12,749.8772
430,12,750.111564
220,12,750.33029
330,12,750.549025
490,12,750.861502
530,12,751.111666
500,12,751.361643
540,12,751.596002
440,12,751.877233
400,12,752.06489
410,12,752.317239
400,12,752.520347
400,12,752.770329
480,12,752.989069
570,12,753.207798
440,12,753.442156
460,12,753.660889
470,12,753.879624
330,12,754.114212
330,12,754.332946
380,12,754.55168
490,12,754.770413
560,12,754.9893
450,12,755.192411
430,12,755.411149
520,12,765.896277
390,12,766.146423
570,12,766.333908
430,12,766.568264
650,12,766.818248
400,12,767.021492
390,12,767.240228
510,12,767.474584
450,12,767.693322
450,12,767.927676
300,12,768.146555
340,12,768.39654
260,12,768.615272
470,12,768.849632
430,12,769.084136
630,12,769.318496
530,12,769.552852
370,12,769.78721
400,12,770.006103
410,12,770.240459
410,12,770.44357
360,12,770.680538
640,12,770.899274
400,12,771.118009
490,12,771.352366
370,12,771.571101
540,12,771.789834
550,12,772.039994
670,12,772.243104
400,12,772.461838
620,12,772.696195
590,12,772.946178
510,12,773.149439
510,12,773.383795
350,12,773.618148
520,12,773.852508
250,12,774.102645
240,12,774.305757
490,12,774.540118
310,12,774.743223
480,12,774.977743
370,12,775.212093
410,12,786.278121
500,12,786.496854
410,12,786.756004
290,12,786.974735
460,12,787.24034
430,12,787.474697
670,12,787.677809
710,12,787.88092
560,12,788.099863
710,12,788.334222
410,12,788.552958
530,12,788.787315
680,12,789.021824
420,12,789.256182
300,12,789.490539
710,12,789.709278
290,12,789.928012
530,12,790.146896
460,12,790.381254
460,12,790.599987
410,12,790.804684
370,12,791.03904
280,12,791.257773
520,12,791.476508
510,12,791.686749
540,12,791.905484
330,12,792.155465
400,12,792.3742
260,12,792.624181
270,12,792.842917
330,12,793.06189
350,12,793.280616
450,12,793.483733
450,12,793.718084
670,12,793.921194
220,12,794.14006
180,12,794.358793
300,12,794.57753
340,12,794.81189
410,12,795.030774
550,12,795.233889
580,12,805.792526
600,12,806.042507
450,12,806.292488
410,12,806.479974
330,12,806.74558
290,12,806.964315
350,12,807.215017
