#{"t_start": 1642701084.0638666, "env_id": null}
r,l,t
490,12,206.060256
480,12,206.232125
490,12,206.388377
530,12,206.528994
280,12,206.669607
180,12,206.88835
380,12,207.138447
400,12,207.404039
280,12,207.669645
360,12,207.888379
360,12,208.122904
470,12,208.310392
330,12,208.529131
500,12,208.716611
510,12,208.950967
180,12,209.169842
470,12,209.48232
240,12,209.701052
500,12,209.935409
310,12,210.248048
260,12,210.544905
540,12,210.904266
480,12,211.372964
530,12,211.701066
440,12,212.044791
320,12,212.40966
470,12,212.753385
370,12,213.019008
310,12,213.206481
620,12,213.347112
300,12,213.503347
420,12,213.690838
300,12,213.862683
300,12,213.987669
450,12,214.144556
390,12,214.316402
320,12,214.457036
430,12,214.597648
360,12,214.738248
390,12,214.910125
300,12,215.050742
300,12,215.191513
540,12,223.458195
530,12,223.676917
540,12,223.848776
460,12,223.989407
450,12,224.161268
330,12,224.317491
320,12,224.458123
250,12,224.676854
570,12,224.864326
280,12,225.020582
330,12,225.161909
420,12,225.411886
210,12,225.552484
330,12,225.708742
680,12,225.86498
380,12,226.02122
300,12,226.177621
340,12,226.333842
330,12,226.474474
250,12,226.630699
450,12,226.802573
520,12,227.036935
210,12,227.162083
520,12,227.302711
230,12,227.458934
570,12,227.630812
420,12,227.771424
230,12,227.927654
350,12,228.099528
360,12,228.255768
580,12,228.396381
520,12,228.552604
170,12,228.740088
300,12,228.896346
200,12,229.036944
290,12,229.178429
310,12,229.365914
500,12,229.522149
130,12,229.662768
360,12,229.819005
250,12,229.99087
590,12,238.199337
320,12,238.339952
230,12,238.496175
360,12,238.652429
360,12,238.80867
280,12,238.949284
170,12,239.090191
400,12,239.246415
250,12,239.418279
490,12,239.558909
510,12,239.699508
340,12,239.902616
350,12,240.027609
320,12,240.183994
180,12,240.340238
490,12,240.527704
320,12,240.746454
280,12,240.887069
290,12,241.043315
490,12,241.19967
460,12,241.353007
320,12,241.510173
260,12,241.666432
240,12,241.869523
410,12,242.025782
530,12,242.182019
310,12,242.338257
430,12,242.49449
290,12,242.733295
400,12,242.873896
300,12,243.030133
450,12,243.186368
510,12,243.342624
270,12,243.498863
350,12,243.623853
360,12,243.795708
330,12,243.967563
310,12,244.108386
470,12,244.249014
430,12,244.405239
350,12,244.592726
450,12,244.733356
550,12,252.718465
340,12,252.874684
460,12,253.03094
510,12,253.187394
260,12,253.343628
330,12,253.499882
230,12,253.640498
400,12,253.812361
530,12,253.952976
420,12,254.109351
220,12,254.265596
360,12,254.42183
100,12,254.562436
510,12,254.718687
550,12,254.897073
560,12,255.053315
520,12,255.193945
310,12,255.350171
370,12,255.506423
210,12,255.662647
490,12,255.803276
380,12,255.975121
460,12,256.131632
360,12,256.272263
350,12,256.412878
390,12,256.584725
360,12,256.740979
530,12,256.881595
310,12,257.022195
550,12,257.209817
380,12,257.350432
330,12,257.491032
500,12,257.631664
630,12,257.866019
460,12,258.02226
480,12,258.147423
450,12,258.303648
240,12,258.491128
420,12,258.631763
410,12,258.772377
530,12,258.928617
120,12,259.100591
590,12,267.201885
290,12,267.358109
620,12,267.514362
250,12,267.670585
370,12,267.826839
170,12,267.967441
500,12,268.123833
430,12,268.311322
240,12,268.467541
330,12,268.608173
290,12,268.764411
260,12,268.951882
390,12,269.092514
140,12,269.233267
460,12,269.373882
330,12,269.530101
260,12,269.686344
340,12,269.842599
310,12,269.998818
400,12,270.170871
250,12,270.311475
560,12,270.452103
340,12,270.608325
610,12,270.764579
580,12,270.936442
140,12,271.092683
590,12,271.233462
320,12,271.389683
610,12,271.545939
370,12,271.717783
250,12,271.874022
340,12,272.014636
510,12,272.186669
330,12,272.342907
570,12,272.499146
250,12,272.639757
360,12,272.811604
300,12,272.952236
240,12,273.108623
420,12,273.264863
590,12,273.436732
360,12,283.159852
440,12,283.378567
580,12,283.560701
470,12,283.701331
440,12,283.85757
280,12,283.998187
220,12,284.170043
480,12,284.326291
350,12,284.48251
450,12,284.654372
280,12,284.826263
480,12,284.966863
370,12,285.13935
470,12,285.279984
350,12,285.451831
380,12,285.608085
290,12,285.748689
350,12,285.904923
380,12,286.092424
370,12,286.24879
380,12,286.451915
350,12,286.608151
500,12,286.79562
370,12,286.936255
420,12,287.076867
500,12,287.217641
440,12,287.405108
550,12,287.545743
500,12,287.70198
120,12,287.858202
200,12,288.045689
490,12,288.1865
310,12,288.327112
510,12,288.467731
510,12,288.623964
350,12,288.780203
620,12,288.936426
290,12,289.092682
190,12,289.249056
510,12,289.389671
350,12,289.56154
400,12,289.702145
450,12,297.778591
500,12,297.966058
500,12,298.122314
130,12,298.24789
240,12,298.435359
470,12,298.575989
450,12,298.716608
250,12,298.888454
420,12,299.060314
260,12,299.216722
380,12,299.372975
240,12,299.529198
370,12,299.701062
300,12,299.872922
240,12,300.01354
440,12,300.169953
480,12,300.3418
350,12,300.513661
340,12,300.654275
530,12,300.810532
300,12,300.982393
440,12,301.123013
340,12,301.279385
70,12,301.435633
310,12,301.59186
480,12,301.748117
450,12,301.904353
450,12,302.06059
250,12,302.216829
460,12,302.373052
390,12,302.526335
480,12,302.661972
140,12,302.818208
350,12,302.990074
300,12,303.130689
520,12,303.271304
320,12,303.443145
150,12,303.599404
370,12,303.896242
160,12,304.036871
480,12,304.177484
440,12,304.349331
230,12,313.345224
300,12,313.517072
310,12,313.68895
370,12,313.829565
440,12,313.970182
480,12,314.189128
200,12,314.345348
550,12,314.485963
460,12,314.642216
140,12,314.782832
280,12,314.939066
420,12,315.110916
340,12,315.267312
350,12,315.407927
410,12,315.564146
390,12,315.73603
290,12,315.900014
490,12,316.040632
440,12,316.196884
150,12,316.368747
400,12,316.509361
460,12,316.66561
200,12,316.837445
550,12,316.99369
440,12,317.134319
260,12,317.275145
410,12,317.462615
400,12,317.618867
520,12,317.759485
110,12,317.900082
380,12,318.056323
220,12,318.212722
410,12,318.353338
470,12,318.493951
490,12,318.665813
420,12,318.822056
320,12,318.962654
280,12,319.118906
440,12,319.275261
130,12,319.415893
500,12,319.556507
440,12,327.665094
460,12,327.805706
650,12,327.977567
350,12,328.133808
290,12,328.274548
300,12,328.446409
320,12,328.602664
360,12,328.758903
520,12,328.915125
340,12,329.087004
330,12,329.243395
300,12,329.368385
590,12,329.524625
410,12,329.696488
560,12,329.852726
160,12,330.008949
360,12,330.165204
630,12,330.337191
210,12,330.493448
440,12,330.634062
370,12,330.774666
440,12,330.946538
250,12,331.102777
450,12,331.259161
240,12,331.399779
490,12,331.634118
320,12,331.790356
430,12,331.962234
500,12,332.102847
380,12,332.24359
470,12,332.399842
90,12,332.540457
360,12,332.696698
590,12,332.868558
400,12,333.04041
470,12,333.196804
240,12,333.321795
500,12,333.49364
340,12,333.649896
210,12,333.806134
410,12,333.946732
190,12,334.102973
440,12,342.112058
460,12,342.284062
400,12,342.44032
430,12,342.612177
480,12,342.752792
430,12,342.924656
440,12,343.09652
530,12,343.247668
360,12,343.403909
380,12,343.575769
530,12,343.716371
540,12,343.888249
140,12,344.052068
480,12,344.208328
580,12,344.348942
410,12,344.50516
260,12,344.661422
370,12,344.817656
370,12,344.958256
390,12,345.114496
430,12,345.270952
210,12,345.427174
350,12,345.58343
400,12,345.739651
500,12,345.911531
260,12,346.067768
270,12,346.20851
290,12,346.380377
420,12,346.55224
440,12,346.692872
270,12,346.833486
430,12,347.005347
220,12,347.145947
390,12,347.302325
360,12,347.45857
450,12,347.614818
490,12,347.771059
500,12,347.942923
450,12,348.114767
450,12,348.286767
490,12,348.427397
230,12,348.583645
530,12,357.100144
120,12,357.272158
510,12,357.428403
440,12,357.56903
360,12,357.709632
420,12,357.881514
530,12,358.053379
310,12,358.193983
460,12,358.334763
140,12,358.490983
510,12,358.647226
400,12,358.803479
340,12,358.959718
330,12,359.131559
590,12,359.287952
330,12,359.428562
460,12,359.569196
510,12,359.826489
290,12,360.01398
250,12,360.170215
350,12,360.342094
260,12,360.498331
390,12,360.654571
570,12,360.81081
310,12,360.951411
330,12,361.107664
310,12,361.264129
470,12,361.420356
350,12,361.560985
470,12,361.717234
440,12,361.873447
360,12,362.029687
520,12,362.170315
370,12,362.342299
390,12,362.499635
550,12,362.733995
240,12,362.890249
540,12,363.062113
260,12,363.21835
260,12,363.358967
240,12,363.499582
490,12,371.58299
260,12,371.723618
390,12,371.911103
390,12,372.05172
370,12,372.207941
350,12,372.364346
490,12,372.520598
350,12,372.661201
550,12,372.83305
520,12,373.00493
370,12,373.208041
500,12,373.364446
360,12,373.551914
200,12,373.708155
360,12,373.864395
360,12,374.005009
470,12,374.176867
400,12,374.317665
110,12,374.458261
280,12,374.598894
210,12,374.770755
310,12,374.926995
300,12,375.083215
620,12,375.22385
410,12,375.380219
520,12,375.536477
200,12,375.677089
280,12,375.833326
610,12,376.005172
310,12,376.145793
390,12,376.286567
410,12,376.442805
220,12,376.583399
470,12,376.75528
370,12,376.911521
470,12,377.052135
330,12,377.208356
240,12,377.364761
430,12,377.521
360,12,377.677238
320,12,377.8491
490,12,378.005341
410,12,385.945388
360,12,386.101611
550,12,386.273622
450,12,386.414222
270,12,386.570476
530,12,386.711089
580,12,386.898578
550,12,387.054816
440,12,387.19543
370,12,387.351829
210,12,387.508049
540,12,387.64868
160,12,387.804918
280,12,387.961143
220,12,388.133003
210,12,388.273784
400,12,388.430013
240,12,388.586244
360,12,388.758107
420,12,388.898738
440,12,389.0706
400,12,389.211215
420,12,389.351961
350,12,389.523826
270,12,389.680047
380,12,389.820676
220,12,389.961274
450,12,390.133141
330,12,390.289523
670,12,390.492634
240,12,390.664495
640,12,390.820748
320,12,390.961362
400,12,391.117604
400,12,391.289626
320,12,391.44585
700,12,391.586452
100,12,391.723965
390,12,391.911435
350,12,392.067677
580,12,392.208305
470,12,392.380166
410,12,400.41204
410,12,400.662017
310,12,400.802651
590,12,400.943265
370,12,401.083863
430,12,401.271506
470,12,401.412123
320,12,401.568363
430,12,401.771467
350,12,401.927705
540,12,402.083962
210,12,402.208954
480,12,402.380973
530,12,402.537193
330,12,402.67781
360,12,402.83403
640,12,403.00591
460,12,403.146525
560,12,403.287285
430,12,403.459133
380,12,403.631008
430,12,403.771622
330,12,403.943487
570,12,404.0841
370,12,404.240324
490,12,404.396703
460,12,404.55296
600,12,404.693574
600,12,404.844832
460,12,405.016696
330,12,405.172932
380,12,405.329187
510,12,405.485427
130,12,405.641651
220,12,405.813528
160,12,405.95414
310,12,406.126005
330,12,406.29804
430,12,406.43867
230,12,406.563644
470,12,406.751137
420,12,414.8145
370,12,415.04884
230,12,415.408188
420,12,415.72067
140,12,415.986271
270,12,416.305726
180,12,416.528234
360,12,416.762575
200,12,416.996954
420,12,417.231292
370,12,417.606265
520,12,417.887496
220,12,418.262466
300,12,418.543698
510,12,418.778061
430,12,419.028037
460,12,419.24679
480,12,419.522429
360,12,419.756786
190,12,420.022392
440,12,420.288
260,12,420.553626
480,12,420.699976
350,12,420.916372
250,12,421.088237
340,12,421.228867
360,12,421.369481
430,12,421.541341
530,12,421.713203
110,12,421.853806
350,12,422.010042
280,12,422.166301
470,12,422.322919
370,12,422.447908
430,12,422.604147
180,12,422.791616
380,12,422.932232
460,12,423.088475
430,12,423.229101
330,12,423.385477
350,12,423.541733
300,12,423.713579
160,12,432.008005
610,12,432.164244
390,12,432.320783
130,12,432.461417
320,12,432.61764
460,12,432.805154
310,12,432.992639
330,12,433.133245
370,12,433.27386
270,12,433.445841
430,12,433.711444
360,12,434.008299
430,12,434.261705
340,12,434.511689
330,12,434.714797
290,12,434.855429
310,12,434.996044
250,12,435.152267
430,12,435.324873
390,12,435.481131
330,12,435.637356
280,12,435.824859
230,12,435.981079
440,12,436.137334
430,12,436.277937
320,12,436.449962
480,12,436.668693
250,12,436.822185
290,12,436.977086
350,12,437.164564
330,12,437.305197
550,12,437.445796
280,12,437.617656
340,12,437.78952
500,12,438.023898
160,12,438.195757
250,12,438.336551
360,12,438.492794
340,12,438.649049
250,12,438.789652
520,12,438.931608
260,12,439.103457
570,12,447.174724
290,12,447.346586
120,12,447.518463
340,12,447.674699
350,12,447.830943
300,12,447.987166
460,12,448.159029
580,12,448.31527
400,12,448.472084
470,12,448.628317
530,12,448.768932
270,12,448.940793
380,12,449.097034
330,12,449.253272
440,12,449.378417
430,12,449.550294
520,12,449.722155
240,12,449.878393
410,12,450.01901
560,12,450.190857
460,12,450.362859
540,12,450.48787
450,12,450.644094
180,12,450.868601
470,12,451.01936
350,12,451.235914
490,12,451.392154
400,12,451.563998
530,12,451.720254
340,12,451.87649
290,12,452.017107
380,12,452.173328
370,12,452.329585
300,12,452.486005
480,12,452.626632
490,12,452.798474
580,12,453.048703
410,12,453.17371
250,12,453.326666
540,12,453.536579
400,12,453.739687
510,12,462.194913
470,12,462.33553
400,12,462.523013
430,12,462.663616
230,12,462.882346
240,12,463.054226
430,12,463.288567
180,12,463.414456
270,12,463.648817
310,12,463.789412
170,12,463.945668
380,12,464.086282
320,12,464.242522
510,12,464.398911
220,12,464.586413
290,12,464.758262
450,12,464.914515
400,12,465.117608
510,12,465.305109
420,12,465.445917
450,12,465.586519
320,12,465.740193
380,12,465.912058
420,12,466.05267
300,12,466.193284
350,12,466.365149
380,12,466.521384
400,12,466.677623
480,12,466.833865
330,12,466.990087
320,12,467.146367
340,12,467.302562
350,12,467.475113
400,12,467.615745
280,12,467.787593
480,12,467.93653
480,12,468.108408
230,12,468.24901
460,12,468.405247
460,12,468.577127
390,12,468.717738
420,12,468.873977
200,12,476.985191
250,12,477.141431
570,12,477.297685
320,12,477.454089
480,12,477.625936
550,12,477.766553
420,12,477.922808
300,12,478.063421
360,12,478.219658
450,12,478.375885
200,12,478.532275
400,12,478.688495
390,12,478.844731
430,12,478.985364
420,12,479.141602
460,12,479.297823
530,12,479.454078
240,12,479.625939
420,12,479.766555
300,12,479.922796
340,12,480.079034
410,12,480.250892
370,12,480.391509
540,12,480.532851
450,12,480.704713
430,12,480.87658
410,12,481.032819
470,12,481.189058
450,12,481.376555
460,12,481.517322
460,12,481.657948
380,12,481.798565
250,12,481.986032
210,12,482.126653
350,12,482.267266
690,12,482.439276
420,12,482.611155
320,12,482.767375
420,12,482.907989
350,12,483.064246
270,12,483.220484
570,12,483.376722
410,12,491.485879
460,12,491.642111
220,12,491.813974
450,12,491.954578
310,12,492.126455
420,12,492.267069
300,12,492.423289
390,12,492.579544
510,12,492.720161
470,12,492.876398
430,12,493.032643
360,12,493.173254
530,12,493.313867
280,12,493.470608
380,12,493.642484
310,12,493.798705
460,12,493.939318
430,12,494.095558
260,12,494.251799
480,12,494.408036
270,12,494.564504
300,12,494.70512
410,12,494.876981
520,12,495.048847
280,12,495.189459
180,12,495.33007
250,12,495.502059
240,12,495.658314
340,12,495.798914
470,12,495.970775
250,12,496.142636
250,12,496.28327
370,12,496.42401
440,12,496.580253
430,12,496.747194
460,12,496.919045
350,12,497.122173
250,12,497.325267
380,12,497.543995
640,12,497.684629
480,12,497.84085
400,12,506.029571
210,12,506.201449
360,12,506.357686
500,12,506.498991
60,12,506.655231
310,12,506.820038
310,12,507.023148
490,12,507.179406
350,12,507.335629
300,12,507.507504
280,12,507.648103
220,12,507.819985
570,12,507.960598
440,12,508.116818
380,12,508.273061
300,12,508.429313
580,12,508.570196
310,12,508.726435
520,12,508.913904
310,12,509.085765
490,12,509.226397
630,12,509.366996
440,12,509.539012
420,12,509.69525
540,12,509.851473
330,12,510.007714
480,12,510.163965
360,12,510.304566
290,12,510.445317
290,12,510.617183
470,12,510.773439
360,12,510.929662
320,12,511.085901
550,12,511.273401
410,12,511.414001
300,12,511.554782
340,12,511.726645
480,12,511.898489
360,12,512.03912
660,12,512.179718
450,12,512.351597
530,12,512.507999
200,12,521.087116
340,12,521.274617
450,12,521.415234
440,12,521.571603
480,12,521.805967
510,12,521.946592
420,12,522.087193
460,12,522.243429
400,12,522.415307
320,12,522.556073
350,12,522.696686
220,12,522.868531
350,12,523.024789
410,12,523.181025
400,12,523.32164
550,12,523.493657
290,12,523.649896
400,12,523.821757
330,12,523.995776
460,12,524.179615
500,12,524.320231
450,12,524.460844
300,12,524.63271
400,12,524.804559
290,12,524.960808
260,12,525.101423
310,12,525.257646
410,12,525.429524
520,12,525.570327
570,12,525.726568
410,12,525.867199
590,12,526.100806
560,12,526.241411
480,12,526.397648
240,12,526.554778
360,12,526.726654
570,12,526.8985
420,12,527.039131
250,12,527.179746
190,12,527.357692
270,12,527.529573
290,12,527.670189
600,12,535.780153
450,12,535.936392
550,12,536.077006
230,12,536.233252
350,12,536.389484
360,12,536.53023
430,12,536.70208
450,12,536.873963
440,12,537.092673
480,12,537.264551
440,12,537.420779
540,12,537.561558
340,12,537.702173
430,12,537.874035
340,12,538.045885
180,12,538.217747
420,12,538.373983
210,12,538.561609
70,12,538.717864
500,12,538.858479
350,12,539.030326
330,12,539.202204
320,12,539.342817
310,12,539.483586
520,12,539.639808
360,12,539.811687
410,12,539.952286
470,12,540.092916
340,12,540.249155
260,12,540.421016
350,12,540.577391
490,12,540.733643
550,12,540.87426
220,12,541.077356
100,12,541.217988
300,12,541.374225
350,12,541.514995
160,12,541.671233
100,12,541.858722
360,12,541.999336
560,12,542.139949
300,12,550.208636
330,12,550.349238
250,12,550.505677
400,12,550.66192
210,12,550.833791
640,12,550.974381
230,12,551.114999
