,ProactivityStrategy,#Duration,#Points,#HelpRequest,#SuggestionRequest,mean_Trust,last_Trust
98,Strategy_machine_learning,553.0,180,0,3,3.5,4
99,Strategy_machine_learning,515.0,190,0,2,2.25,2
100,Strategy_machine_learning,427.0,160,0,2,2.3333333333333335,2
101,Strategy_machine_learning,475.0,180,0,4,2.25,2
102,Strategy_machine_learning,452.0,170,0,4,2.3333333333333335,2
103,Strategy_machine_learning,562.0,190,0,2,2.25,2
104,Strategy_machine_learning,555.0,170,0,0,2.6666666666666665,4
105,Strategy_machine_learning,415.0,130,2,3,3.0833333333333335,2
106,Strategy_machine_learning,457.0,180,0,2,3.5833333333333335,4
107,Strategy_machine_learning,418.0,180,1,3,2.6666666666666665,3
108,Strategy_machine_learning,439.0,190,1,3,3.4166666666666665,4
109,Strategy_machine_learning,425.0,200,1,5,2.1666666666666665,2
110,Strategy_machine_learning,461.0,180,0,3,2.5833333333333335,3
111,Strategy_machine_learning,457.0,170,2,2,3.3333333333333335,4
112,Strategy_machine_learning,448.0,200,1,3,3.75,4
113,Strategy_machine_learning,470.0,160,1,2,2.4166666666666665,2
114,Strategy_machine_learning,372.0,190,0,3,3.4166666666666665,4
115,Strategy_machine_learning,467.0,180,2,3,2.8333333333333335,3
116,Strategy_machine_learning,458.0,200,0,2,3.5,4
117,Strategy_machine_learning,394.0,170,1,2,3.1666666666666665,3
118,Strategy_machine_learning,387.0,170,1,4,3.6666666666666665,4
119,Strategy_machine_learning,439.0,180,1,4,3.0,2
120,Strategy_machine_learning,561.0,180,0,1,3.3333333333333335,4
121,Strategy_machine_learning,398.0,150,0,3,2.5833333333333335,3
122,Strategy_machine_learning,524.0,170,0,2,2.6666666666666665,2
123,Strategy_machine_learning,441.0,200,0,3,2.8333333333333335,3
124,Strategy_machine_learning,483.0,190,0,4,2.8333333333333335,4
125,Strategy_machine_learning,454.0,200,0,3,3.1666666666666665,3
126,Strategy_machine_learning,428.0,190,0,2,3.5,2
127,Strategy_machine_learning,509.0,190,0,3,2.0,2
128,Strategy_machine_learning,593.0,160,0,1,4.583333333333333,4
129,Strategy_machine_learning,490.0,180,0,4,2.1666666666666665,2
130,Strategy_machine_learning,474.0,170,1,3,3.0833333333333335,2
131,Strategy_machine_learning,408.0,170,0,2,2.75,3
132,Strategy_machine_learning,470.0,180,0,4,3.0,4
133,Strategy_machine_learning,354.0,200,0,3,3.0,2
134,Strategy_machine_learning,455.0,140,0,1,2.5833333333333335,2
135,Strategy_machine_learning,447.0,180,1,3,2.25,2
136,Strategy_machine_learning,454.0,160,0,1,3.0,3
137,Strategy_machine_learning,480.0,170,1,2,3.0,3
138,Strategy_machine_learning,445.0,200,0,5,2.8333333333333335,2
139,Strategy_machine_learning,427.0,170,0,5,4.0,4
140,Strategy_machine_learning,400.0,180,0,3,2.8333333333333335,3
141,Strategy_machine_learning,534.0,200,0,1,2.1666666666666665,2
142,Strategy_machine_learning,498.0,190,0,3,3.3333333333333335,4
143,Strategy_machine_learning,451.0,180,0,5,2.5833333333333335,2
144,Strategy_machine_learning,465.0,170,0,4,2.5,2
145,Strategy_machine_learning,437.0,190,0,2,2.6666666666666665,2
146,Strategy_machine_learning,457.0,190,0,3,2.25,2
147,Strategy_machine_learning,471.0,170,0,5,2.6666666666666665,2
148,Strategy_machine_learning,412.0,160,1,4,3.8333333333333335,2
149,Strategy_machine_learning,486.0,170,0,2,2.4166666666666665,2
150,Strategy_machine_learning,343.0,180,1,3,2.8333333333333335,3
151,Strategy_machine_learning,446.0,180,0,3,3.6666666666666665,4
152,Strategy_machine_learning,503.0,200,0,5,2.0,2
153,Strategy_machine_learning,434.0,160,2,2,2.6666666666666665,4
154,Strategy_machine_learning,379.0,180,0,3,2.8333333333333335,2
155,Strategy_machine_learning,458.0,170,1,2,2.6666666666666665,4
156,Strategy_machine_learning,481.0,170,0,2,2.1666666666666665,2
157,Strategy_machine_learning,371.0,170,2,0,2.75,3
158,Strategy_machine_learning,428.0,210,0,4,2.9166666666666665,3
159,Strategy_machine_learning,449.0,180,1,2,2.3333333333333335,2
160,Strategy_machine_learning,411.0,180,0,5,4.0,4
161,Strategy_machine_learning,437.0,200,0,4,2.75,3
162,Strategy_machine_learning,406.0,150,0,2,2.5833333333333335,3
163,Strategy_machine_learning,411.0,190,0,2,3.3333333333333335,4
164,Strategy_machine_learning,435.0,170,0,3,2.1666666666666665,2
165,Strategy_machine_learning,493.0,160,0,4,2.0833333333333335,2
166,Strategy_machine_learning,468.0,150,1,3,3.8333333333333335,4
167,Strategy_machine_learning,453.0,200,1,5,3.3333333333333335,4
168,Strategy_machine_learning,465.0,170,0,2,3.9166666666666665,4
169,Strategy_machine_learning,474.0,170,0,2,3.5833333333333335,5
170,Strategy_machine_learning,483.0,180,0,1,3.9166666666666665,4
171,Strategy_machine_learning,459.0,200,1,4,3.3333333333333335,4
172,Strategy_machine_learning,526.0,170,1,3,3.8333333333333335,4
173,Strategy_machine_learning,399.0,180,0,5,2.0,2
174,Strategy_machine_learning,436.0,160,0,3,2.6666666666666665,3
175,Strategy_machine_learning,459.0,160,3,2,2.4166666666666665,2
176,Strategy_machine_learning,429.0,150,0,2,3.4166666666666665,4
177,Strategy_machine_learning,524.0,180,3,0,2.6666666666666665,3
178,Strategy_machine_learning,503.0,170,0,4,2.3333333333333335,2
179,Strategy_machine_learning,335.0,190,0,5,4.0,4
180,Strategy_machine_learning,506.0,180,1,3,3.3333333333333335,2
181,Strategy_machine_learning,510.0,180,1,5,2.3333333333333335,2
182,Strategy_machine_learning,475.0,170,0,3,3.1666666666666665,4
183,Strategy_machine_learning,465.0,180,0,2,3.0,3
184,Strategy_machine_learning,452.0,180,0,4,3.25,4
185,Strategy_machine_learning,493.0,150,1,2,3.0833333333333335,3
186,Strategy_machine_learning,530.0,180,0,3,2.25,2
187,Strategy_machine_learning,471.0,160,0,2,4.0,4
188,Strategy_machine_learning,473.0,150,0,2,4.0,4
189,Strategy_machine_learning,465.0,180,0,3,2.8333333333333335,4
190,Strategy_machine_learning,505.0,180,1,4,3.5,4
191,Strategy_machine_learning,483.0,150,0,1,2.1666666666666665,2
192,Strategy_machine_learning,429.0,190,1,5,2.5,2
193,Strategy_machine_learning,398.0,160,0,3,3.1666666666666665,4
194,Strategy_machine_learning,457.0,140,0,2,2.1666666666666665,2
195,Strategy_machine_learning,547.0,160,0,3,2.5,4
196,Strategy_machine_learning,462.0,170,1,4,2.9166666666666665,3
197,Strategy_machine_learning,398.0,180,2,3,2.8333333333333335,3
198,Strategy_machine_learning,414.0,180,0,4,3.0833333333333335,3
199,Strategy_machine_learning,399.0,160,0,4,3.8333333333333335,4
200,Strategy_machine_learning,488.0,170,0,2,2.3333333333333335,2
201,Strategy_machine_learning,387.0,150,1,2,3.1666666666666665,2
202,Strategy_machine_learning,536.0,170,0,4,2.6666666666666665,2
203,Strategy_machine_learning,541.0,170,0,2,2.9166666666666665,4
204,Strategy_machine_learning,543.0,150,0,2,3.0,3
205,Strategy_machine_learning,471.0,180,0,3,2.8333333333333335,2
206,Strategy_machine_learning,479.0,190,0,5,3.0,4
207,Strategy_machine_learning,441.0,180,0,2,3.3333333333333335,3
208,Strategy_machine_learning,358.0,170,0,1,3.0,4
209,Strategy_machine_learning,350.0,160,0,4,3.8333333333333335,4
210,Strategy_machine_learning,517.0,180,0,3,2.4166666666666665,2
211,Strategy_machine_learning,463.0,190,1,3,3.0,2
212,Strategy_machine_learning,453.0,190,0,2,3.5,4
213,Strategy_machine_learning,469.0,150,3,3,2.1666666666666665,2
214,Strategy_machine_learning,416.0,190,0,5,2.4166666666666665,2
215,Strategy_machine_learning,465.0,160,1,3,2.1666666666666665,2
216,Strategy_machine_learning,431.0,180,1,4,3.0833333333333335,3
217,Strategy_machine_learning,406.0,150,0,4,3.0,3
218,Strategy_machine_learning,462.0,190,0,3,3.0,4
219,Strategy_machine_learning,391.0,160,0,5,4.0,4
220,Strategy_machine_learning,431.0,180,0,4,2.8333333333333335,2
221,Strategy_machine_learning,414.0,170,1,4,2.8333333333333335,4
222,Strategy_machine_learning,469.0,190,0,3,3.5833333333333335,4
223,Strategy_machine_learning,411.0,180,1,0,3.8333333333333335,4
224,Strategy_machine_learning,396.0,170,0,2,2.5833333333333335,2
225,Strategy_machine_learning,459.0,170,1,3,2.5,4
226,Strategy_machine_learning,455.0,160,1,3,3.3333333333333335,2
227,Strategy_machine_learning,439.0,170,0,4,3.75,5
228,Strategy_machine_learning,484.0,160,0,1,2.0833333333333335,2
229,Strategy_machine_learning,441.0,200,0,3,4.0,4
230,Strategy_machine_learning,492.0,180,0,3,3.5833333333333335,4
231,Strategy_machine_learning,500.0,170,1,1,2.4166666666666665,3
232,Strategy_machine_learning,391.0,160,0,2,2.6666666666666665,2
233,Strategy_machine_learning,444.0,170,1,1,3.1666666666666665,2
234,Strategy_machine_learning,470.0,170,0,3,3.5,4
235,Strategy_machine_learning,358.0,210,1,3,3.1666666666666665,4
236,Strategy_machine_learning,425.0,180,0,5,3.3333333333333335,4
237,Strategy_machine_learning,380.0,190,0,4,3.25,4
238,Strategy_machine_learning,441.0,150,1,3,2.6666666666666665,3
239,Strategy_machine_learning,473.0,190,0,3,3.4166666666666665,4
