,ProactivityStrategy,#Duration,#Points,#HelpRequest,#SuggestionRequest,mean_Trust,last_Trust
61,only_none,444.0,130,0,8,3.75,4
62,only_none,524.0,110,0,6,2.75,3
63,only_none,612.0,140,1,6,3.3333333333333335,4
64,only_none,576.0,150,0,7,3.1666666666666665,3
65,only_none,467.0,150,3,8,3.1666666666666665,4
66,only_none,430.0,130,4,8,2.3333333333333335,2
67,only_none,506.0,170,0,10,3.6666666666666665,4
68,only_none,529.0,190,0,12,3.0833333333333335,3
69,only_none,506.0,140,1,6,2.9166666666666665,3
70,only_none,571.0,140,1,5,3.25,2
71,only_none,512.0,130,2,7,3.25,4
72,only_none,476.0,120,1,5,2.9166666666666665,3
73,only_none,438.0,160,1,7,2.5833333333333335,3
74,only_none,447.0,170,0,10,3.75,4
75,only_none,611.0,130,0,7,3.0,3
76,only_none,587.0,140,0,7,3.25,3
77,only_none,531.0,160,1,6,3.4166666666666665,4
78,only_none,577.0,160,0,6,2.75,2
79,only_none,631.0,140,2,5,3.9166666666666665,4
80,only_none,359.0,110,0,9,3.8333333333333335,4
81,only_none,466.0,140,2,10,2.25,2
82,only_none,529.0,180,1,9,3.9166666666666665,4
83,only_none,437.0,170,1,8,2.9166666666666665,3
84,only_none,484.0,120,0,7,3.0833333333333335,2
85,only_none,473.0,170,1,6,3.6666666666666665,4
86,only_none,515.0,150,2,8,3.0,2
87,only_none,545.0,140,3,7,3.25,3
88,only_none,417.0,150,0,9,3.1666666666666665,3
89,only_none,492.0,180,1,8,3.6666666666666665,4
90,only_none,544.0,150,1,7,3.0,3
91,only_none,460.0,170,1,10,3.25,3
92,only_none,394.0,170,2,10,4.0,4
93,only_none,487.0,170,1,7,3.0833333333333335,4
94,only_none,518.0,140,2,6,3.3333333333333335,3
95,only_none,569.0,160,1,5,3.0,3
96,only_none,481.0,140,0,8,3.6666666666666665,4
97,only_none,443.0,120,2,2,3.0,3
98,only_none,390.0,140,2,8,3.0833333333333335,3
99,only_none,547.0,140,1,10,3.0,3
100,only_none,478.0,160,1,6,3.3333333333333335,4
101,only_none,492.0,160,0,7,3.5833333333333335,4
102,only_none,477.0,130,0,10,3.3333333333333335,4
103,only_none,440.0,150,1,7,2.8333333333333335,2
104,only_none,482.0,160,2,10,3.5,4
105,only_none,507.0,140,1,8,2.9166666666666665,3
106,only_none,643.0,180,1,9,3.3333333333333335,4
107,only_none,502.0,180,0,7,3.5833333333333335,3
108,only_none,534.0,160,1,9,3.9166666666666665,4
109,only_none,445.0,160,1,8,2.3333333333333335,2
110,only_none,540.0,140,0,9,3.0833333333333335,3
111,only_none,386.0,180,2,9,3.4166666666666665,4
112,only_none,477.0,130,0,7,2.8333333333333335,3
113,only_none,435.0,160,2,5,3.1666666666666665,4
114,only_none,620.0,130,1,7,2.9166666666666665,2
115,only_none,508.0,140,0,4,3.0833333333333335,2
116,only_none,671.0,140,1,4,3.0833333333333335,3
117,only_none,667.0,110,0,5,2.8333333333333335,2
118,only_none,570.0,150,1,6,2.6666666666666665,3
119,only_none,358.0,170,0,6,3.3333333333333335,3
120,only_none,565.0,150,0,7,3.0833333333333335,4
121,only_none,494.0,150,1,8,2.8333333333333335,3
122,only_none,554.0,160,0,9,3.6666666666666665,3
123,only_none,458.0,140,0,8,3.5833333333333335,3
124,only_none,529.0,180,1,10,2.75,2
125,only_none,580.0,130,0,5,3.0,3
126,only_none,555.0,50,0,6,2.0833333333333335,2
127,only_none,482.0,130,2,6,3.6666666666666665,3
128,only_none,610.0,180,0,7,3.6666666666666665,4
129,only_none,651.0,170,1,8,3.6666666666666665,4
130,only_none,472.0,180,0,6,2.5,2
131,only_none,637.0,160,0,5,3.6666666666666665,4
132,only_none,665.0,150,0,11,3.6666666666666665,4
133,only_none,429.0,130,3,7,2.9166666666666665,3
134,only_none,504.0,110,6,4,2.75,3
135,only_none,582.0,130,1,5,3.0,3
136,only_none,473.0,160,0,6,3.1666666666666665,3
137,only_none,499.0,120,1,5,3.0833333333333335,3
138,only_none,513.0,150,3,6,3.1666666666666665,3
139,only_none,421.0,170,2,9,2.9166666666666665,3
140,only_none,520.0,140,0,6,3.4166666666666665,4
141,only_none,567.0,170,1,8,2.0833333333333335,2
142,only_none,686.0,180,0,9,4.0,4
143,only_none,464.0,180,0,6,2.75,2
144,only_none,470.0,200,0,6,3.0833333333333335,3
145,only_none,546.0,160,0,5,2.5833333333333335,2
146,only_none,593.0,160,0,7,2.0,2
147,only_none,728.0,150,0,6,3.3333333333333335,4
148,only_none,505.0,150,1,7,2.6666666666666665,2
149,only_none,507.0,190,3,8,2.75,3
150,only_none,486.0,160,1,8,2.6666666666666665,3
151,only_none,461.0,160,0,7,3.0,3
152,only_none,605.0,140,0,6,3.9166666666666665,4
153,only_none,450.0,150,0,6,3.3333333333333335,4
154,only_none,647.0,180,0,10,3.5,4
155,only_none,491.0,140,1,8,3.0833333333333335,3
156,only_none,527.0,150,0,6,3.25,3
157,only_none,467.0,170,0,10,3.5833333333333335,4
158,only_none,539.0,160,0,10,3.1666666666666665,3
159,only_none,530.0,150,1,8,3.8333333333333335,4
160,only_none,441.0,170,1,7,3.0,3
161,only_none,517.0,190,2,8,2.5833333333333335,3
162,only_none,494.0,100,1,4,2.75,3
163,only_none,438.0,160,2,9,3.5,3
164,only_none,629.0,140,0,7,3.6666666666666665,4
165,only_none,452.0,150,1,11,4.083333333333333,5
166,only_none,397.0,180,1,9,3.4166666666666665,4
167,only_none,455.0,140,0,7,3.1666666666666665,2
168,only_none,605.0,160,2,6,3.25,2
169,only_none,507.0,190,2,1,3.25,3
170,only_none,731.0,110,1,6,2.5833333333333335,2
171,only_none,376.0,150,1,9,4.0,4
172,only_none,447.0,190,2,7,2.8333333333333335,3
173,only_none,457.0,130,0,9,3.8333333333333335,4
174,only_none,514.0,110,1,7,2.75,3
175,only_none,545.0,180,0,7,2.3333333333333335,2
176,only_none,429.0,150,2,9,3.75,4
177,only_none,424.0,140,1,9,3.25,3
178,only_none,586.0,110,2,5,3.0,3
179,only_none,599.0,130,0,9,3.0833333333333335,2
180,only_none,426.0,160,3,9,4.0,4
181,only_none,497.0,170,1,10,3.0833333333333335,3
182,only_none,439.0,160,2,7,3.9166666666666665,4
183,only_none,506.0,100,2,5,2.0,2
184,only_none,456.0,150,3,4,3.1666666666666665,3
185,only_none,455.0,170,0,9,3.4166666666666665,3
186,only_none,492.0,140,2,8,3.0833333333333335,3
187,only_none,510.0,140,0,7,3.25,3
188,only_none,490.0,140,1,5,3.3333333333333335,3
189,only_none,405.0,180,1,7,3.8333333333333335,4
190,only_none,504.0,190,0,8,3.5,4
191,only_none,597.0,150,3,8,2.1666666666666665,2
192,only_none,407.0,140,0,9,2.75,3
193,only_none,458.0,150,0,8,3.0833333333333335,3
194,only_none,468.0,160,0,7,3.0833333333333335,3
195,only_none,436.0,110,0,7,3.0,3
196,only_none,541.0,170,0,5,2.5833333333333335,3
197,only_none,483.0,140,1,8,3.4166666666666665,4
198,only_none,472.0,170,1,9,4.0,4
199,only_none,485.0,120,2,7,2.1666666666666665,2
200,only_none,435.0,170,2,7,3.9166666666666665,4
201,only_none,491.0,170,1,5,3.75,4
202,only_none,454.0,100,1,6,3.3333333333333335,4
203,only_none,545.0,130,0,6,3.25,3
204,only_none,498.0,140,1,9,4.0,4
205,only_none,420.0,140,0,7,2.5833333333333335,3
206,only_none,558.0,150,0,10,3.1666666666666665,3
207,only_none,647.0,140,1,7,3.3333333333333335,3
208,only_none,476.0,140,2,8,3.1666666666666665,4
209,only_none,685.0,140,0,7,3.8333333333333335,4
210,only_none,512.0,110,1,9,3.0833333333333335,3
211,only_none,617.0,140,0,7,3.0,2
212,only_none,471.0,170,3,7,2.75,3
213,only_none,458.0,160,0,4,2.6666666666666665,3
214,only_none,468.0,140,1,9,2.5833333333333335,2
215,only_none,496.0,170,1,9,3.5,4
216,only_none,467.0,150,0,7,3.5833333333333335,4
217,only_none,495.0,130,2,9,3.6666666666666665,4
218,only_none,402.0,140,1,6,3.75,4
219,only_none,463.0,130,1,7,3.5833333333333335,4
220,only_none,444.0,150,1,7,2.8333333333333335,2
221,only_none,453.0,140,0,8,3.5833333333333335,3
222,only_none,488.0,180,0,7,3.0833333333333335,4
223,only_none,523.0,140,0,6,3.0,3
224,only_none,456.0,170,1,7,3.5,4
225,only_none,470.0,170,1,7,3.9166666666666665,4
226,only_none,690.0,170,1,5,3.9166666666666665,4
227,only_none,462.0,120,0,8,3.5,3
228,only_none,563.0,130,1,5,3.1666666666666665,3
229,only_none,425.0,110,1,9,3.0,3
230,only_none,484.0,160,0,10,3.25,3
231,only_none,497.0,160,1,10,4.0,4
232,only_none,499.0,150,0,7,3.25,3
233,only_none,387.0,180,2,7,3.0,3
234,only_none,429.0,160,1,8,3.1666666666666665,3
235,only_none,486.0,150,1,6,2.9166666666666665,3
236,only_none,465.0,160,1,8,3.5833333333333335,4
237,only_none,426.0,120,0,7,3.0,3
238,only_none,507.0,130,1,5,3.0,3
239,only_none,464.0,120,4,8,3.5833333333333335,4
240,only_none,470.0,160,0,6,3.8333333333333335,3
241,only_none,568.0,150,0,6,2.8333333333333335,3
242,only_none,478.0,120,1,7,3.1666666666666665,3
243,only_none,724.0,160,1,6,2.1666666666666665,2
244,only_none,554.0,160,1,5,3.4166666666666665,3
245,only_none,447.0,180,1,6,3.5833333333333335,4
246,only_none,488.0,160,1,6,3.3333333333333335,4
247,only_none,472.0,150,0,7,3.4166666666666665,3
248,only_none,564.0,190,1,8,2.9166666666666665,3
249,only_none,714.0,140,1,10,2.0,2
250,only_none,481.0,120,1,7,3.25,4
251,only_none,614.0,180,0,8,2.0,2
252,only_none,495.0,120,0,4,3.0833333333333335,3
253,only_none,487.0,160,2,6,2.5,3
254,only_none,429.0,150,1,7,3.3333333333333335,3
255,only_none,434.0,140,1,7,3.75,4
256,only_none,442.0,150,0,9,3.5833333333333335,4
257,only_none,495.0,160,1,9,3.75,3
258,only_none,562.0,150,0,8,2.9166666666666665,3
259,only_none,562.0,150,1,6,2.3333333333333335,2
260,only_none,579.0,160,1,9,3.0833333333333335,3
261,only_none,503.0,160,0,7,2.8333333333333335,3
262,only_none,645.0,160,0,8,3.4166666666666665,3
263,only_none,379.0,170,0,10,3.5833333333333335,4
264,only_none,436.0,130,2,5,3.0,4
265,only_none,722.0,160,2,9,2.75,3
266,only_none,506.0,140,0,4,3.0,3
267,only_none,456.0,150,2,11,2.3333333333333335,2
268,only_none,454.0,170,1,9,3.0833333333333335,3
269,only_none,569.0,160,0,11,3.8333333333333335,4
270,only_none,514.0,120,1,9,2.9166666666666665,3
271,only_none,420.0,160,1,8,2.5,2
272,only_none,462.0,170,1,7,3.9166666666666665,4
273,only_none,550.0,160,0,9,3.3333333333333335,4
274,only_none,503.0,160,2,7,2.9166666666666665,3
275,only_none,545.0,140,2,7,3.0,3
276,only_none,643.0,170,0,7,3.6666666666666665,4
277,only_none,523.0,150,0,7,3.25,4
278,only_none,466.0,90,1,7,2.8333333333333335,3
279,only_none,512.0,130,1,9,2.8333333333333335,4
280,only_none,522.0,140,0,8,3.4166666666666665,3
281,only_none,473.0,130,1,7,2.25,2
282,only_none,478.0,130,1,4,3.8333333333333335,4
283,only_none,495.0,140,0,5,3.0,3
284,only_none,483.0,140,0,5,3.5,4
285,only_none,562.0,160,3,7,2.8333333333333335,3
286,only_none,408.0,160,2,6,2.9166666666666665,3
287,only_none,482.0,140,0,6,3.5,3
288,only_none,415.0,150,0,11,3.9166666666666665,3
289,only_none,705.0,140,0,7,3.0833333333333335,2
290,only_none,569.0,130,0,7,3.0,3
291,only_none,510.0,140,3,8,2.8333333333333335,3
292,only_none,497.0,140,1,8,3.25,4
293,only_none,648.0,170,1,11,4.0,2
294,only_none,681.0,120,0,7,2.25,2
295,only_none,535.0,150,1,8,3.4166666666666665,4
296,only_none,477.0,110,2,4,2.75,2
297,only_none,453.0,150,2,6,3.0,3
298,only_none,486.0,160,0,7,3.1666666666666665,3
299,only_none,439.0,160,0,5,3.0,3
300,only_none,505.0,150,2,8,3.25,3
301,only_none,439.0,170,1,6,3.0,3
302,only_none,451.0,130,2,6,2.75,3
303,only_none,445.0,150,1,6,2.25,2
304,only_none,516.0,130,1,8,3.0,3
305,only_none,616.0,130,0,9,2.25,2
306,only_none,514.0,150,2,8,2.6666666666666665,3
307,only_none,509.0,170,0,9,3.25,4
308,only_none,592.0,90,0,6,3.0833333333333335,3
309,only_none,587.0,150,1,9,3.5,2
310,only_none,465.0,150,1,7,3.1666666666666665,3
311,only_none,638.0,150,0,7,2.3333333333333335,2
312,only_none,440.0,140,1,6,3.75,4
313,only_none,518.0,140,0,7,3.0833333333333335,3
314,only_none,617.0,120,0,6,2.75,2
315,only_none,473.0,130,2,9,2.9166666666666665,3
316,only_none,497.0,130,0,7,3.0,3
317,only_none,421.0,130,0,8,3.8333333333333335,4
318,only_none,543.0,160,1,11,4.0,4
319,only_none,408.0,190,3,10,4.0,4
320,only_none,605.0,160,1,8,3.0,3
321,only_none,480.0,160,0,6,3.1666666666666665,3
322,only_none,493.0,90,0,8,2.8333333333333335,3
323,only_none,425.0,180,2,9,4.0,4
324,only_none,572.0,140,1,7,3.0,3
325,only_none,399.0,170,0,6,3.8333333333333335,4
326,only_none,447.0,170,1,10,3.5,4
327,only_none,577.0,170,0,5,2.0833333333333335,2
328,only_none,497.0,160,2,8,3.8333333333333335,3
329,only_none,616.0,130,0,7,3.0,3
330,only_none,608.0,120,0,6,3.0,3
331,only_none,512.0,130,0,8,3.0833333333333335,3
332,only_none,467.0,170,1,6,2.3333333333333335,3
333,only_none,451.0,170,2,8,3.1666666666666665,3
334,only_none,431.0,120,0,7,2.5,3
335,only_none,438.0,130,2,3,3.0833333333333335,3
336,only_none,502.0,150,3,7,2.9166666666666665,3
337,only_none,523.0,150,0,7,2.3333333333333335,3
338,only_none,477.0,110,1,5,3.0833333333333335,4
339,only_none,456.0,130,2,7,3.8333333333333335,4
340,only_none,533.0,190,0,9,3.9166666666666665,4
341,only_none,484.0,150,0,7,3.5833333333333335,4
342,only_none,505.0,110,0,9,3.0833333333333335,3
343,only_none,545.0,120,1,6,3.0,3
344,only_none,500.0,110,1,11,3.0,3
345,only_none,401.0,170,2,8,3.6666666666666665,4
346,only_none,564.0,120,1,5,2.75,3
347,only_none,360.0,160,2,8,3.25,3
348,only_none,449.0,120,1,5,3.25,4
349,only_none,447.0,150,1,8,3.6666666666666665,4
350,only_none,396.0,160,0,8,3.9166666666666665,5
351,only_none,388.0,160,2,7,3.5,4
352,only_none,488.0,160,0,8,3.9166666666666665,4
353,only_none,519.0,190,0,7,3.0,3
354,only_none,513.0,150,2,9,2.6666666666666665,4
355,only_none,650.0,150,0,6,2.75,4
356,only_none,480.0,170,1,8,3.0,3
357,only_none,523.0,130,0,6,3.75,4
358,only_none,579.0,170,1,7,2.75,3
359,only_none,457.0,120,2,7,3.8333333333333335,3
360,only_none,504.0,170,0,10,3.4166666666666665,4
361,only_none,665.0,140,1,9,3.0833333333333335,3
362,only_none,446.0,150,3,8,3.25,4
363,only_none,620.0,140,2,9,3.3333333333333335,4
364,only_none,418.0,180,1,8,4.583333333333333,5
365,only_none,472.0,170,2,5,3.5,4
366,only_none,466.0,170,1,6,2.8333333333333335,3
367,only_none,371.0,110,0,8,3.4166666666666665,4
368,only_none,458.0,110,0,8,2.9166666666666665,4
369,only_none,485.0,160,1,7,3.3333333333333335,4
370,only_none,493.0,170,2,7,3.4166666666666665,4
371,only_none,535.0,170,2,7,3.8333333333333335,4
372,only_none,449.0,160,2,10,3.5833333333333335,4
373,only_none,560.0,110,0,7,3.0,3
374,only_none,470.0,130,3,8,3.3333333333333335,4
375,only_none,455.0,130,0,8,3.0,3
376,only_none,529.0,170,1,6,3.5,4
377,only_none,483.0,140,0,5,3.1666666666666665,3
378,only_none,437.0,170,1,7,3.0,3
379,only_none,491.0,120,0,7,2.4166666666666665,2
380,only_none,461.0,140,2,9,2.1666666666666665,4
381,only_none,496.0,160,0,9,3.3333333333333335,4
382,only_none,439.0,140,2,6,3.25,4
383,only_none,351.0,160,1,9,4.0,5
384,only_none,451.0,90,0,7,3.1666666666666665,3
385,only_none,499.0,130,0,10,2.1666666666666665,2
386,only_none,586.0,140,0,5,3.1666666666666665,3
387,only_none,490.0,120,1,9,3.4166666666666665,4
388,only_none,464.0,130,0,7,3.4166666666666665,4
389,only_none,667.0,160,1,7,3.0,3
390,only_none,514.0,140,1,6,3.6666666666666665,4
391,only_none,399.0,120,2,8,3.5833333333333335,3
392,only_none,422.0,190,0,5,3.8333333333333335,4
393,only_none,551.0,170,1,7,2.9166666666666665,3
394,only_none,592.0,150,0,7,3.3333333333333335,4
395,only_none,530.0,160,1,8,3.3333333333333335,4
396,only_none,427.0,100,2,5,3.0,3
397,only_none,488.0,150,1,7,3.0833333333333335,2
398,only_none,430.0,160,0,9,3.9166666666666665,4
399,only_none,428.0,140,0,7,2.4166666666666665,2
400,only_none,538.0,160,1,6,2.8333333333333335,3
401,only_none,438.0,160,0,6,3.25,3
402,only_none,553.0,130,0,6,4.5,5
403,only_none,446.0,120,1,8,3.1666666666666665,3
404,only_none,422.0,130,0,9,3.75,4
405,only_none,518.0,130,1,8,3.3333333333333335,3
406,only_none,402.0,120,1,7,3.4166666666666665,4
407,only_none,654.0,140,0,8,3.6666666666666665,4
408,only_none,459.0,130,0,7,2.6666666666666665,2
409,only_none,617.0,120,2,7,2.0,2
410,only_none,466.0,150,0,8,2.0,2
411,only_none,470.0,160,1,5,2.4166666666666665,2
412,only_none,449.0,90,0,9,3.0833333333333335,3
413,only_none,678.0,170,0,9,3.75,4
414,only_none,395.0,140,1,6,3.6666666666666665,4
415,only_none,513.0,130,1,7,2.9166666666666665,3
416,only_none,564.0,170,1,11,4.083333333333333,4
417,only_none,544.0,150,0,6,2.0,2
418,only_none,499.0,140,1,6,2.8333333333333335,3
419,only_none,459.0,150,0,6,2.6666666666666665,3
420,only_none,548.0,160,1,7,3.0,3
421,only_none,422.0,150,0,8,4.0,4
422,only_none,524.0,140,0,6,3.25,4
423,only_none,500.0,180,1,8,3.0,4
424,only_none,454.0,140,1,7,3.9166666666666665,3
425,only_none,558.0,140,2,8,2.4166666666666665,3
426,only_none,521.0,150,0,7,3.0,2
427,only_none,480.0,140,1,10,3.25,3
428,only_none,499.0,90,0,3,2.9166666666666665,2
429,only_none,457.0,120,1,8,3.0833333333333335,4
430,only_none,496.0,180,1,7,3.5,4
431,only_none,523.0,100,0,7,2.75,4
432,only_none,440.0,140,0,4,3.5,3
433,only_none,520.0,150,0,7,3.0,3
434,only_none,559.0,160,1,8,2.8333333333333335,3
435,only_none,556.0,130,1,8,2.5,2
436,only_none,441.0,170,0,9,3.1666666666666665,3
437,only_none,550.0,130,1,3,2.5833333333333335,2
438,only_none,514.0,170,1,10,3.5,4
439,only_none,653.0,130,0,3,3.25,3
440,only_none,519.0,110,1,5,2.5833333333333335,3
441,only_none,505.0,170,0,8,3.3333333333333335,4
442,only_none,390.0,130,1,7,3.25,3
443,only_none,463.0,180,1,8,3.0,2
444,only_none,468.0,150,1,7,4.0,4
445,only_none,555.0,150,1,8,3.1666666666666665,2
446,only_none,553.0,160,0,4,3.5833333333333335,3
447,only_none,516.0,170,0,7,2.8333333333333335,4
448,only_none,468.0,130,0,7,3.9166666666666665,4
449,only_none,545.0,160,1,9,2.6666666666666665,2
450,only_none,514.0,140,2,6,2.1666666666666665,2
451,only_none,471.0,160,0,4,3.0,3
452,only_none,597.0,150,1,8,2.0833333333333335,2
453,only_none,452.0,120,2,6,2.5833333333333335,2
454,only_none,587.0,150,0,7,3.0,3
455,only_none,503.0,160,0,8,3.0833333333333335,2
456,only_none,744.0,90,0,6,2.9166666666666665,3
457,only_none,423.0,170,2,10,3.8333333333333335,4
458,only_none,401.0,140,1,7,2.9166666666666665,3
459,only_none,642.0,120,0,4,3.4166666666666665,3
460,only_none,501.0,140,1,10,3.5833333333333335,4
461,only_none,426.0,170,1,7,3.8333333333333335,4
462,only_none,422.0,160,1,7,3.0833333333333335,3
463,only_none,473.0,150,0,9,3.75,3
464,only_none,637.0,190,0,7,3.3333333333333335,4
465,only_none,436.0,150,1,7,3.5833333333333335,4
466,only_none,467.0,190,1,4,3.4166666666666665,4
467,only_none,481.0,140,0,5,3.8333333333333335,4
468,only_none,467.0,160,0,8,3.4166666666666665,4
469,only_none,610.0,160,1,7,2.1666666666666665,2
470,only_none,529.0,160,0,9,2.4166666666666665,3
471,only_none,507.0,130,1,9,2.5833333333333335,4
472,only_none,494.0,120,0,8,3.5,4
473,only_none,501.0,130,1,10,2.8333333333333335,2
474,only_none,500.0,110,2,4,3.0833333333333335,3
475,only_none,515.0,140,1,6,2.4166666666666665,2
476,only_none,531.0,100,2,4,2.6666666666666665,3
477,only_none,642.0,190,1,6,3.0,3
478,only_none,501.0,140,1,8,3.9166666666666665,4
479,only_none,385.0,120,2,10,3.5833333333333335,4
480,only_none,634.0,130,1,8,3.8333333333333335,4
481,only_none,398.0,150,2,6,3.75,4
482,only_none,407.0,180,0,8,3.4166666666666665,4
483,only_none,421.0,160,1,8,3.75,4
484,only_none,704.0,160,0,7,3.1666666666666665,4
485,only_none,371.0,140,0,9,3.6666666666666665,4
486,only_none,448.0,90,1,7,3.1666666666666665,3
487,only_none,430.0,150,2,7,3.8333333333333335,4
488,only_none,640.0,150,1,7,3.25,2
489,only_none,399.0,150,2,5,3.0,4
490,only_none,464.0,150,1,8,2.9166666666666665,3
491,only_none,621.0,120,0,9,3.25,2
492,only_none,536.0,140,0,7,2.9166666666666665,3
493,only_none,486.0,100,2,9,2.9166666666666665,3
494,only_none,498.0,130,1,8,2.25,2
495,only_none,428.0,130,3,10,3.5833333333333335,4
496,only_none,677.0,140,2,8,2.8333333333333335,3
497,only_none,569.0,150,0,7,2.5,2
498,only_none,568.0,150,1,4,3.0,3
499,only_none,459.0,180,0,9,3.6666666666666665,4
500,only_notification,536.0,170,0,1,3.75,4
501,only_notification,503.0,150,0,1,3.5,4
502,only_notification,434.0,180,0,0,3.5833333333333335,3
503,only_notification,484.0,150,1,1,2.6666666666666665,2
504,only_notification,593.0,140,0,1,2.3333333333333335,2
505,only_notification,479.0,180,1,3,2.9166666666666665,3
506,only_notification,556.0,160,0,1,3.0,3
507,only_notification,499.0,170,1,0,3.6666666666666665,3
508,only_notification,515.0,190,0,0,3.0833333333333335,3
509,only_notification,559.0,170,1,0,3.0833333333333335,4
510,only_notification,433.0,140,1,1,3.5833333333333335,3
511,only_notification,513.0,180,0,1,3.0,3
512,only_notification,456.0,140,1,1,3.0,3
513,only_notification,499.0,200,1,0,3.0833333333333335,3
514,only_notification,548.0,90,1,2,2.3333333333333335,2
515,only_notification,515.0,130,0,2,3.1666666666666665,4
516,only_notification,491.0,170,1,2,3.25,4
517,only_notification,502.0,110,0,0,3.0,3
518,only_notification,493.0,180,0,1,4.166666666666667,4
519,only_notification,445.0,170,1,0,2.5,2
520,only_notification,488.0,180,0,1,3.5833333333333335,3
521,only_notification,520.0,140,0,1,3.3333333333333335,2
522,only_notification,541.0,170,2,3,3.5,4
523,only_notification,538.0,160,0,0,3.1666666666666665,4
524,only_notification,512.0,140,0,3,3.0833333333333335,3
525,only_notification,490.0,150,1,1,3.0833333333333335,3
526,only_notification,558.0,180,0,2,3.5,3
527,only_notification,491.0,150,1,3,2.75,3
528,only_notification,485.0,140,0,6,2.4166666666666665,2
529,only_notification,475.0,100,0,1,2.5833333333333335,2
530,only_notification,497.0,180,2,1,2.0,2
531,only_notification,564.0,170,1,0,2.9166666666666665,3
532,only_notification,515.0,140,2,0,3.0,3
533,only_notification,408.0,160,0,2,3.6666666666666665,3
534,only_notification,593.0,150,1,0,3.0833333333333335,3
535,only_notification,553.0,140,0,3,3.4166666666666665,4
536,only_notification,511.0,120,1,0,2.75,3
537,only_notification,564.0,120,0,1,2.4166666666666665,2
538,only_notification,557.0,130,0,3,2.5,3
539,only_notification,552.0,150,0,0,3.0833333333333335,3
540,only_notification,553.0,140,0,1,3.4166666666666665,2
541,only_notification,465.0,150,2,0,3.0,3
542,only_notification,410.0,170,0,0,3.0833333333333335,3
543,only_notification,523.0,160,0,0,2.1666666666666665,3
544,only_notification,528.0,120,0,1,2.75,3
545,only_notification,571.0,170,0,0,2.4166666666666665,2
546,only_notification,506.0,150,0,0,4.0,3
547,only_notification,510.0,170,0,2,3.0,3
548,only_notification,400.0,150,0,1,3.75,4
549,only_notification,486.0,160,1,1,3.6666666666666665,4
550,only_notification,597.0,160,0,2,2.1666666666666665,3
