,ProactivityStrategy,#Duration,#Points,#HelpRequest,#SuggestionRequest,mean_Trust,last_Trust
52,only_none,420.0,140,1,9,2.8333333333333335,3
53,only_none,411.0,150,1,8,3.0,3
54,only_none,467.0,130,3,8,3.3333333333333335,4
55,only_none,414.0,140,1,8,3.4166666666666665,4
56,only_none,460.0,150,0,10,2.25,3
57,only_none,462.0,150,1,9,3.0,3
58,only_none,494.0,170,0,6,3.1666666666666665,3
59,only_none,459.0,160,1,5,3.1666666666666665,3
60,only_none,466.0,160,1,9,3.0,3
61,only_none,499.0,160,0,6,3.1666666666666665,4
62,only_none,629.0,120,0,6,2.5,2
63,only_none,510.0,160,3,5,2.5,2
64,only_none,507.0,170,1,9,3.5833333333333335,4
65,only_none,463.0,150,1,8,3.5833333333333335,4
66,only_none,511.0,150,0,8,3.5,4
67,only_none,503.0,130,1,7,3.0833333333333335,3
68,only_none,413.0,140,1,7,3.25,3
69,only_none,575.0,140,0,8,2.0833333333333335,2
70,only_none,523.0,140,0,8,3.25,3
71,only_none,516.0,160,1,9,3.25,3
72,only_none,412.0,170,0,7,3.5833333333333335,4
73,only_none,425.0,150,0,5,3.4166666666666665,3
74,only_none,504.0,200,0,8,3.4166666666666665,4
75,only_none,574.0,130,2,8,2.75,2
76,only_none,458.0,130,2,5,3.1666666666666665,3
77,only_none,436.0,110,0,6,3.0,3
78,only_none,456.0,150,2,8,2.8333333333333335,3
79,only_none,469.0,160,1,8,3.75,4
80,only_none,449.0,170,1,11,4.416666666666667,4
81,only_none,466.0,170,1,8,3.1666666666666665,3
82,only_none,699.0,190,3,6,2.75,3
83,only_none,454.0,100,0,6,3.0,3
84,only_none,440.0,110,0,8,3.1666666666666665,3
85,only_none,497.0,160,0,8,2.3333333333333335,2
86,only_none,600.0,100,3,7,2.0,2
87,only_none,507.0,130,1,8,3.0833333333333335,3
88,only_none,444.0,150,2,3,3.0,3
89,only_none,521.0,160,1,6,2.8333333333333335,3
90,only_none,385.0,170,1,10,3.8333333333333335,4
91,only_none,492.0,170,1,10,3.5833333333333335,4
92,only_none,481.0,100,1,8,3.0833333333333335,3
93,only_none,407.0,200,0,10,2.5,2
94,only_none,570.0,170,0,8,3.1666666666666665,4
95,only_none,495.0,190,0,6,2.9166666666666665,3
96,only_none,550.0,180,0,8,2.75,3
97,only_none,566.0,160,0,7,3.6666666666666665,4
98,only_none,435.0,120,0,7,3.6666666666666665,4
99,only_none,525.0,120,0,6,3.0,3
100,only_none,517.0,160,1,8,3.0833333333333335,3
101,only_none,619.0,180,1,8,3.5833333333333335,4
102,only_none,460.0,130,3,8,3.1666666666666665,3
103,only_none,533.0,150,0,7,3.6666666666666665,4
104,only_none,512.0,180,0,9,3.6666666666666665,4
105,only_none,521.0,180,0,8,3.6666666666666665,4
106,only_none,434.0,180,1,6,3.25,3
107,only_none,482.0,120,1,6,3.25,3
108,only_none,470.0,130,0,9,3.6666666666666665,4
109,only_none,399.0,170,0,10,3.5,4
110,only_none,711.0,170,0,8,2.0,2
111,only_none,497.0,100,0,4,3.0,3
112,only_none,565.0,150,1,7,2.0833333333333335,2
113,only_none,400.0,130,0,10,3.5833333333333335,4
114,only_none,483.0,130,0,3,3.0833333333333335,3
115,only_none,398.0,140,2,7,2.5833333333333335,3
116,only_none,410.0,120,1,9,2.5833333333333335,2
117,only_none,502.0,130,3,7,3.0833333333333335,4
118,only_none,402.0,170,0,9,4.0,4
119,only_none,449.0,150,0,9,3.0833333333333335,3
120,only_none,461.0,140,0,8,3.4166666666666665,4
121,only_none,486.0,150,0,6,3.25,2
122,only_none,508.0,190,0,9,3.4166666666666665,4
123,only_none,593.0,150,2,7,3.1666666666666665,4
124,only_none,564.0,120,0,8,3.0,3
125,only_none,578.0,150,1,6,2.0,2
126,only_none,618.0,140,0,7,2.1666666666666665,2
127,only_none,545.0,160,1,10,3.5,4
128,only_none,550.0,140,0,7,2.8333333333333335,3
129,only_none,543.0,140,0,8,2.1666666666666665,3
130,only_none,644.0,170,1,8,3.6666666666666665,4
131,only_none,461.0,160,0,8,3.0833333333333335,3
132,only_none,473.0,140,0,7,2.9166666666666665,3
133,only_none,617.0,190,1,6,3.3333333333333335,4
134,only_none,588.0,120,1,7,3.0833333333333335,3
135,only_none,465.0,150,1,8,4.0,4
136,only_none,512.0,140,1,9,2.0833333333333335,2
137,only_none,573.0,130,1,4,2.75,2
138,only_none,447.0,150,0,7,3.0,2
139,only_none,442.0,140,1,5,2.9166666666666665,3
140,only_none,646.0,160,0,7,3.25,3
141,only_none,597.0,130,1,6,2.3333333333333335,2
142,only_none,558.0,150,1,5,2.9166666666666665,2
143,only_none,487.0,150,0,6,3.4166666666666665,3
144,only_none,489.0,160,0,8,3.0,3
145,only_none,434.0,170,1,9,3.6666666666666665,4
146,only_none,526.0,200,1,7,3.0,3
147,only_none,520.0,170,0,8,3.0,3
148,only_none,497.0,160,0,8,3.0833333333333335,4
149,only_none,520.0,120,1,7,1.9166666666666667,2
150,only_none,475.0,130,0,9,2.8333333333333335,3
151,only_none,433.0,130,1,10,3.0,2
152,only_none,643.0,130,1,7,2.0833333333333335,2
153,only_none,460.0,160,2,8,3.25,3
154,only_none,472.0,170,1,6,3.0,3
155,only_none,589.0,140,0,8,2.9166666666666665,3
156,only_none,484.0,140,1,8,3.25,3
157,only_none,563.0,160,0,7,2.9166666666666665,2
158,only_none,466.0,150,1,6,3.5,4
159,only_none,423.0,160,0,9,3.4166666666666665,5
160,only_none,456.0,140,0,7,3.8333333333333335,4
161,only_none,495.0,170,0,8,4.0,4
162,only_none,468.0,130,0,6,3.0833333333333335,3
163,only_none,466.0,150,0,8,3.5833333333333335,3
164,only_none,649.0,130,1,6,3.0,3
165,only_none,499.0,140,1,9,3.5,3
166,only_none,584.0,160,1,9,2.5,3
167,only_none,686.0,130,1,4,3.75,3
168,only_none,544.0,170,0,5,3.3333333333333335,3
169,only_none,478.0,120,2,9,2.9166666666666665,3
170,only_none,599.0,80,1,6,2.9166666666666665,3
171,only_none,586.0,180,1,5,3.1666666666666665,4
172,only_none,419.0,110,1,4,3.6666666666666665,3
173,only_none,442.0,150,0,8,3.0833333333333335,3
174,only_none,434.0,160,1,7,2.1666666666666665,2
175,only_none,455.0,150,1,6,2.8333333333333335,4
176,only_none,488.0,190,2,8,3.0833333333333335,3
177,only_none,524.0,110,0,5,3.1666666666666665,3
178,only_none,542.0,160,1,6,3.0,3
179,only_none,444.0,170,0,8,3.1666666666666665,3
180,only_none,440.0,130,0,7,2.9166666666666665,3
181,only_none,506.0,100,1,5,3.3333333333333335,4
182,only_none,532.0,140,0,10,2.0833333333333335,2
183,only_none,484.0,150,0,10,3.4166666666666665,4
184,only_none,452.0,180,1,10,3.5,4
185,only_none,525.0,140,3,6,2.4166666666666665,2
186,only_none,452.0,160,1,8,3.9166666666666665,4
187,only_none,580.0,140,0,8,3.0,3
188,only_none,511.0,140,2,8,3.1666666666666665,3
189,only_none,504.0,140,0,11,2.1666666666666665,2
190,only_none,519.0,170,1,9,3.5,4
191,only_none,501.0,180,2,8,3.5833333333333335,4
192,only_none,614.0,160,1,5,3.0833333333333335,4
193,only_none,672.0,160,0,6,3.5833333333333335,3
194,only_none,515.0,150,2,8,2.8333333333333335,3
195,only_none,435.0,160,0,7,3.1666666666666665,2
196,only_none,388.0,170,0,8,2.5,2
197,only_none,545.0,130,1,7,2.25,2
198,only_none,567.0,140,0,7,3.0,3
199,only_none,466.0,160,0,8,2.6666666666666665,2
200,only_none,470.0,140,1,7,3.5,3
201,only_none,468.0,110,3,7,4.0,4
202,only_none,478.0,150,1,4,2.25,2
203,only_none,385.0,130,0,7,3.0,3
204,only_none,562.0,110,1,6,3.0,3
205,only_none,516.0,180,0,8,3.8333333333333335,4
206,only_none,503.0,140,1,7,3.25,4
207,only_none,534.0,130,1,9,2.3333333333333335,3
208,only_none,633.0,130,0,8,3.5,3
209,only_none,443.0,130,2,7,2.9166666666666665,2
210,only_none,431.0,120,1,7,3.0833333333333335,3
211,only_none,423.0,130,1,8,3.5,4
212,only_none,525.0,140,1,9,3.1666666666666665,4
213,only_none,457.0,150,0,8,4.5,4
214,only_none,500.0,140,0,5,2.3333333333333335,2
215,only_none,598.0,90,1,7,2.9166666666666665,3
216,only_none,400.0,140,2,7,3.75,4
217,only_none,347.0,150,0,10,2.6666666666666665,2
218,only_none,557.0,140,1,6,2.9166666666666665,3
219,only_none,527.0,160,0,10,3.0833333333333335,3
220,only_none,460.0,140,2,8,2.9166666666666665,3
221,only_none,449.0,150,1,8,3.25,3
222,only_none,616.0,130,1,7,2.3333333333333335,3
223,only_none,422.0,180,2,10,3.5,3
224,only_none,454.0,120,2,6,2.5,3
225,only_none,597.0,190,1,10,3.5833333333333335,4
226,only_none,403.0,170,0,8,3.0,2
227,only_none,572.0,150,1,6,2.25,2
228,only_none,444.0,150,1,8,3.75,4
229,only_none,483.0,160,2,8,3.1666666666666665,3
230,only_none,551.0,190,0,8,3.0833333333333335,3
231,only_none,458.0,150,1,6,3.0833333333333335,3
232,only_none,442.0,130,0,8,3.4166666666666665,4
233,only_none,548.0,160,1,6,2.9166666666666665,3
234,only_none,424.0,140,1,5,3.0833333333333335,3
235,only_none,468.0,140,0,7,3.25,3
236,only_none,574.0,140,1,4,3.4166666666666665,3
237,only_none,451.0,100,2,6,3.0,3
238,only_none,483.0,170,1,7,3.8333333333333335,4
239,only_none,458.0,150,1,7,3.8333333333333335,4
240,only_none,466.0,150,1,6,3.0,4
241,only_none,585.0,180,1,10,2.1666666666666665,2
242,only_none,562.0,140,1,5,3.5833333333333335,4
243,only_none,478.0,100,2,7,2.0833333333333335,2
244,only_none,548.0,100,1,4,2.8333333333333335,3
245,only_none,571.0,130,0,6,3.0,3
246,only_none,471.0,160,3,8,2.9166666666666665,4
247,only_none,534.0,160,1,7,3.8333333333333335,4
248,only_none,448.0,170,1,7,4.0,4
249,only_none,550.0,140,1,7,3.75,3
250,only_none,548.0,140,1,4,3.4166666666666665,3
251,only_none,429.0,150,1,6,3.8333333333333335,4
252,only_none,530.0,140,1,5,3.0,3
253,only_none,493.0,120,1,4,3.0833333333333335,3
254,only_none,550.0,150,1,4,2.5833333333333335,3
255,only_none,531.0,120,0,6,3.25,3
256,only_none,469.0,180,0,7,3.75,4
257,only_none,524.0,170,0,10,3.1666666666666665,4
258,only_none,672.0,170,0,8,3.0833333333333335,2
259,only_none,514.0,180,1,10,3.25,4
260,only_none,476.0,120,0,8,3.4166666666666665,3
261,only_none,495.0,180,0,9,3.25,3
262,only_none,517.0,160,0,10,3.6666666666666665,4
263,only_none,496.0,140,1,10,2.6666666666666665,2
264,only_none,496.0,170,0,10,3.6666666666666665,4
265,only_none,450.0,160,1,10,3.5,4
266,only_none,506.0,150,1,8,2.8333333333333335,3
267,only_none,604.0,130,0,8,2.5,2
268,only_none,461.0,130,1,8,3.6666666666666665,4
269,only_none,407.0,170,0,10,3.75,4
270,only_none,492.0,140,0,5,2.4166666666666665,3
271,only_none,491.0,170,1,8,3.3333333333333335,4
272,only_none,426.0,150,0,9,3.5833333333333335,3
273,only_none,420.0,110,1,9,4.166666666666667,3
274,only_none,638.0,140,1,9,2.8333333333333335,3
275,only_none,605.0,180,1,8,2.9166666666666665,2
276,only_none,589.0,180,0,7,3.25,3
277,only_none,633.0,110,1,9,2.9166666666666665,3
278,only_none,471.0,130,0,7,3.3333333333333335,4
279,only_none,413.0,160,0,9,3.0833333333333335,3
280,only_none,617.0,160,0,10,4.083333333333333,3
281,only_none,425.0,180,1,7,3.4166666666666665,3
282,only_none,495.0,130,2,4,3.0,3
283,only_none,617.0,150,0,10,3.25,3
284,only_none,527.0,150,1,9,3.5833333333333335,4
285,only_none,438.0,120,0,9,3.5833333333333335,3
286,only_none,418.0,90,0,6,3.0,3
287,only_none,521.0,140,0,6,3.0833333333333335,3
288,only_none,411.0,170,1,6,3.5,4
289,only_none,630.0,120,1,8,2.25,2
290,only_none,482.0,140,0,4,2.6666666666666665,3
291,only_none,408.0,100,1,7,3.0,2
292,only_none,530.0,150,1,7,3.0833333333333335,3
293,only_none,543.0,160,1,10,4.083333333333333,4
294,only_none,446.0,180,2,8,3.25,4
295,only_none,397.0,130,2,6,3.0833333333333335,3
296,only_none,518.0,140,1,5,2.9166666666666665,3
297,only_none,437.0,160,0,3,3.4166666666666665,3
298,only_none,554.0,170,0,9,3.0,3
299,only_none,448.0,150,0,7,3.5833333333333335,4
300,only_none,632.0,100,3,5,2.9166666666666665,3
301,only_none,629.0,170,0,5,2.5,3
302,only_none,476.0,170,1,5,2.6666666666666665,3
303,only_none,454.0,140,0,7,2.0833333333333335,2
304,only_none,507.0,170,0,7,3.0,3
305,only_none,610.0,150,1,7,2.5833333333333335,3
306,only_none,479.0,150,0,11,3.5,4
307,only_none,446.0,160,2,6,3.0,3
308,only_none,458.0,160,0,3,2.1666666666666665,2
309,only_none,418.0,140,2,7,3.5833333333333335,4
310,only_none,502.0,150,2,7,3.75,4
311,only_none,486.0,110,0,7,3.0833333333333335,3
312,only_none,446.0,190,1,6,3.25,4
313,only_none,494.0,170,1,8,3.5833333333333335,4
314,only_none,485.0,150,1,8,3.5,4
315,only_none,393.0,150,0,5,3.5833333333333335,4
316,only_none,405.0,120,1,5,3.25,3
317,only_none,408.0,150,0,8,3.75,4
318,only_none,509.0,150,1,7,3.5,4
319,only_none,492.0,90,2,7,3.3333333333333335,4
320,only_none,485.0,180,1,6,3.6666666666666665,4
321,only_none,478.0,150,1,5,3.25,3
322,only_none,541.0,120,1,8,2.3333333333333335,2
323,only_none,395.0,130,0,5,3.5,4
324,only_none,471.0,140,0,9,2.9166666666666665,3
325,only_none,529.0,130,2,8,2.6666666666666665,3
326,only_none,450.0,110,0,8,3.4166666666666665,4
327,only_none,518.0,180,0,8,4.0,4
328,only_none,672.0,180,1,8,3.5833333333333335,5
329,only_none,500.0,120,1,8,2.3333333333333335,2
330,only_none,532.0,160,0,7,3.0,3
331,only_none,472.0,130,1,6,3.4166666666666665,4
332,only_none,447.0,160,0,7,3.0833333333333335,3
333,only_none,539.0,190,2,8,3.3333333333333335,4
334,only_none,575.0,150,0,6,3.0,3
335,only_none,594.0,170,0,7,2.3333333333333335,3
336,only_none,555.0,120,0,6,2.8333333333333335,3
337,only_none,429.0,150,2,7,2.75,2
338,only_none,499.0,140,1,7,3.4166666666666665,3
339,only_none,467.0,160,0,7,3.3333333333333335,4
340,only_none,528.0,170,1,8,2.9166666666666665,4
341,only_none,489.0,140,1,5,3.75,4
342,only_none,438.0,150,3,8,3.1666666666666665,4
343,only_none,472.0,180,2,7,3.0,3
344,only_none,438.0,130,1,9,2.9166666666666665,3
345,only_none,570.0,160,2,7,3.0,4
346,only_none,595.0,120,2,9,2.0,2
347,only_none,509.0,150,2,5,4.0,4
348,only_none,527.0,160,0,9,3.25,3
349,only_none,653.0,190,1,5,4.25,3
350,only_none,476.0,140,2,7,2.6666666666666665,3
351,only_none,467.0,140,0,7,2.6666666666666665,4
352,only_none,453.0,150,1,6,3.8333333333333335,4
353,only_none,405.0,110,2,9,3.1666666666666665,3
354,only_none,364.0,170,1,9,3.0833333333333335,3
355,only_none,565.0,140,2,7,3.5,4
356,only_none,657.0,150,0,4,4.0,4
357,only_none,551.0,150,0,10,3.1666666666666665,3
358,only_none,498.0,150,0,7,2.9166666666666665,4
359,only_none,481.0,140,1,6,3.4166666666666665,3
360,only_none,426.0,150,0,7,3.1666666666666665,3
361,only_none,537.0,130,0,8,2.25,2
362,only_none,458.0,110,0,6,3.0833333333333335,3
363,only_none,461.0,140,0,8,3.4166666666666665,4
364,only_none,511.0,110,0,8,2.75,2
365,only_none,454.0,180,1,10,3.8333333333333335,4
366,only_none,526.0,120,2,8,2.8333333333333335,3
367,only_none,448.0,150,0,7,3.5833333333333335,4
368,only_none,416.0,140,1,8,3.25,4
369,only_none,436.0,160,2,10,4.833333333333333,5
370,only_none,376.0,170,2,10,3.5833333333333335,4
371,only_none,548.0,110,1,9,2.9166666666666665,2
372,only_none,495.0,140,0,6,2.75,2
373,only_none,719.0,140,3,5,2.1666666666666665,2
374,only_none,438.0,140,1,6,3.5,3
375,only_none,527.0,180,0,9,3.6666666666666665,4
376,only_none,494.0,160,0,8,3.0833333333333335,4
377,only_none,415.0,170,0,5,3.5,4
378,only_none,508.0,130,2,7,2.6666666666666665,2
379,only_none,677.0,160,0,7,3.25,3
380,only_none,473.0,110,0,4,3.0,3
381,only_none,420.0,150,2,6,3.3333333333333335,4
382,only_none,446.0,150,0,7,3.5833333333333335,4
383,only_none,435.0,130,0,9,3.25,2
384,only_none,448.0,130,4,8,3.5,2
385,only_none,456.0,140,0,8,3.75,4
386,only_none,507.0,180,0,9,3.9166666666666665,4
387,only_none,585.0,150,0,8,2.4166666666666665,3
388,only_none,556.0,150,1,7,3.0833333333333335,4
389,only_none,564.0,170,0,8,3.1666666666666665,4
390,only_none,599.0,60,3,5,2.75,3
391,only_none,494.0,180,2,7,3.25,3
392,only_none,460.0,120,1,7,3.0,4
393,only_none,567.0,120,0,9,3.0,3
394,only_none,398.0,180,0,9,4.083333333333333,4
395,only_none,543.0,160,0,6,2.75,3
396,only_none,476.0,120,3,4,2.5,3
397,only_none,634.0,190,0,9,3.75,4
398,only_none,472.0,140,0,7,3.1666666666666665,4
399,only_none,367.0,150,1,5,3.0833333333333335,3
400,only_none,489.0,130,1,5,3.8333333333333335,4
401,only_none,562.0,180,0,8,3.3333333333333335,4
402,only_none,426.0,150,1,9,3.4166666666666665,3
403,only_none,563.0,170,1,6,2.9166666666666665,3
404,only_none,543.0,140,2,8,2.4166666666666665,2
405,only_none,577.0,140,1,7,2.5833333333333335,3
406,only_none,426.0,110,1,5,3.0,3
407,only_none,478.0,180,1,8,3.5,4
408,only_none,436.0,180,1,6,3.25,4
409,only_none,477.0,170,0,10,3.8333333333333335,4
410,only_none,390.0,120,0,10,4.25,4
411,only_none,375.0,130,1,5,3.1666666666666665,3
412,only_none,509.0,140,0,10,3.0833333333333335,3
413,only_none,597.0,140,1,10,3.1666666666666665,3
414,only_none,434.0,150,3,5,2.9166666666666665,3
415,only_none,436.0,130,1,8,3.25,4
416,only_none,453.0,160,1,7,3.8333333333333335,4
417,only_none,452.0,160,0,9,3.4166666666666665,3
418,only_none,712.0,160,1,6,3.8333333333333335,4
419,only_none,434.0,180,0,9,3.5,4
420,only_none,480.0,190,0,10,3.6666666666666665,4
421,only_none,601.0,150,1,9,2.75,2
422,only_none,496.0,170,0,6,3.1666666666666665,4
423,only_none,527.0,180,2,6,2.6666666666666665,2
424,only_none,484.0,170,3,6,2.5833333333333335,2
425,only_none,599.0,180,1,9,3.6666666666666665,3
426,only_none,503.0,130,1,6,3.0833333333333335,3
427,only_none,563.0,130,1,8,3.3333333333333335,4
428,only_none,411.0,150,1,8,2.9166666666666665,4
429,only_none,447.0,160,1,7,2.5833333333333335,2
430,only_none,426.0,120,0,8,3.0,3
431,only_none,502.0,150,1,5,3.25,3
432,only_none,406.0,170,0,11,3.5833333333333335,4
433,only_none,502.0,170,1,7,3.0,3
434,only_none,498.0,160,0,7,3.6666666666666665,5
435,only_none,530.0,150,2,5,2.3333333333333335,2
436,only_none,456.0,150,1,7,3.5833333333333335,3
437,only_none,761.0,180,2,8,2.9166666666666665,2
438,only_none,452.0,190,0,9,4.0,4
439,only_none,631.0,130,1,10,2.5833333333333335,2
440,only_none,474.0,140,1,8,3.0,3
441,only_none,482.0,140,1,5,2.3333333333333335,3
442,only_none,551.0,140,0,9,3.3333333333333335,3
443,only_none,526.0,180,1,7,3.0,4
444,only_none,461.0,100,0,5,2.4166666666666665,3
445,only_none,491.0,110,1,5,2.6666666666666665,3
446,only_none,386.0,160,0,9,4.0,4
447,only_none,418.0,150,0,7,3.3333333333333335,3
448,only_none,527.0,140,0,10,2.75,2
449,only_none,450.0,190,1,10,3.75,4
450,only_none,449.0,140,2,7,3.0,4
451,only_none,505.0,190,1,10,3.0,3
452,only_none,574.0,160,0,8,3.5,4
453,only_none,589.0,120,3,7,2.75,3
454,only_none,484.0,130,0,10,2.0833333333333335,2
455,only_none,434.0,170,0,9,3.5833333333333335,3
456,only_none,482.0,110,0,9,3.1666666666666665,4
457,only_none,549.0,110,0,7,3.1666666666666665,4
458,only_none,413.0,140,1,5,3.75,4
459,only_none,498.0,100,0,9,3.75,4
460,only_none,473.0,90,1,6,2.3333333333333335,3
461,only_none,491.0,140,1,8,3.4166666666666665,2
462,only_none,412.0,150,1,10,4.0,4
463,only_none,495.0,160,0,9,3.75,4
464,only_none,500.0,150,0,6,3.25,3
465,only_none,593.0,140,0,3,3.4166666666666665,3
466,only_none,546.0,130,1,5,3.1666666666666665,4
467,only_none,552.0,150,0,7,4.75,5
468,only_none,596.0,150,1,6,2.6666666666666665,2
469,only_none,470.0,160,1,10,3.5,4
470,only_none,422.0,150,1,5,2.8333333333333335,3
471,only_none,379.0,150,1,8,2.3333333333333335,3
472,only_none,481.0,170,0,7,3.0,3
473,only_none,407.0,170,2,10,2.4166666666666665,2
474,only_none,496.0,150,0,10,3.0833333333333335,4
475,only_none,466.0,130,1,7,3.3333333333333335,3
476,only_none,600.0,140,0,7,2.8333333333333335,3
477,only_none,650.0,160,1,9,3.0833333333333335,3
478,only_none,473.0,160,0,9,3.3333333333333335,4
479,only_none,512.0,150,0,8,3.0,3
480,only_none,607.0,160,1,5,2.75,4
481,only_none,469.0,180,1,8,3.9166666666666665,5
482,only_none,475.0,150,2,5,3.25,4
483,only_none,520.0,160,1,7,3.5833333333333335,4
484,only_none,501.0,150,2,6,2.4166666666666665,2
485,only_none,644.0,120,0,7,3.0,2
486,only_none,400.0,190,0,9,3.4166666666666665,4
487,only_none,679.0,140,0,8,3.4166666666666665,2
488,only_none,554.0,130,1,9,3.1666666666666665,3
489,only_none,481.0,180,2,7,3.5833333333333335,4
490,only_none,489.0,170,1,8,3.4166666666666665,4
491,only_none,455.0,120,1,7,2.4166666666666665,2
492,only_none,619.0,130,1,8,3.4166666666666665,3
493,only_none,424.0,170,0,9,4.0,5
494,only_none,537.0,150,0,6,3.0833333333333335,3
495,only_none,502.0,150,1,9,3.0,3
496,only_none,533.0,170,0,9,3.4166666666666665,4
497,only_none,423.0,180,1,9,3.5833333333333335,2
498,only_none,534.0,180,1,9,3.0833333333333335,4
499,only_none,526.0,90,1,7,2.75,4
500,only_notification,586.0,160,0,0,2.4166666666666665,3
501,only_notification,471.0,140,0,1,3.9166666666666665,4
502,only_notification,554.0,160,0,2,3.6666666666666665,2
503,only_notification,501.0,160,0,1,3.0,3
504,only_notification,479.0,140,0,2,3.0,3
505,only_notification,525.0,160,1,1,3.4166666666666665,4
506,only_notification,566.0,180,0,2,2.0,2
507,only_notification,490.0,150,0,0,3.8333333333333335,4
508,only_notification,497.0,170,0,0,4.083333333333333,4
509,only_notification,501.0,170,1,0,2.5,3
510,only_notification,530.0,120,0,1,2.5,2
511,only_notification,636.0,190,0,1,2.0,2
512,only_notification,490.0,170,0,1,2.9166666666666665,3
513,only_notification,448.0,130,0,0,3.5833333333333335,3
514,only_notification,489.0,130,0,1,3.4166666666666665,4
515,only_notification,524.0,190,0,1,3.0,3
516,only_notification,556.0,180,1,0,3.0833333333333335,3
517,only_notification,531.0,120,0,0,2.8333333333333335,3
518,only_notification,515.0,130,0,1,2.8333333333333335,3
519,only_notification,584.0,160,0,1,3.4166666666666665,3
520,only_notification,475.0,150,0,1,2.9166666666666665,3
521,only_notification,477.0,160,2,0,2.6666666666666665,3
522,only_notification,507.0,120,2,1,2.25,3
523,only_notification,459.0,140,0,1,3.1666666666666665,3
524,only_notification,562.0,140,0,1,3.5,4
525,only_notification,588.0,150,0,0,3.0,3
526,only_notification,436.0,140,0,1,2.75,3
527,only_notification,440.0,130,0,0,2.5833333333333335,3
528,only_notification,577.0,150,0,1,3.1666666666666665,3
529,only_notification,474.0,180,0,1,2.9166666666666665,3
530,only_notification,560.0,150,0,2,2.9166666666666665,4
531,only_notification,453.0,100,0,1,2.75,3
532,only_notification,503.0,180,0,0,2.9166666666666665,4
533,only_notification,545.0,140,0,1,3.1666666666666665,4
534,only_notification,635.0,140,0,0,2.1666666666666665,2
535,only_notification,489.0,130,0,1,3.1666666666666665,3
536,only_notification,542.0,150,0,0,3.5,3
537,only_notification,640.0,170,1,1,2.6666666666666665,3
538,only_notification,545.0,140,1,0,2.9166666666666665,3
539,only_notification,454.0,180,0,0,3.6666666666666665,4
540,only_notification,491.0,160,1,1,3.0,2
541,only_notification,538.0,180,0,0,2.75,3
542,only_notification,542.0,150,0,0,3.5,4
543,only_notification,607.0,170,1,1,2.8333333333333335,4
544,only_notification,522.0,140,0,0,3.75,4
545,only_notification,479.0,180,1,1,2.9166666666666665,3
546,only_notification,519.0,150,0,1,2.4166666666666665,3
547,only_notification,554.0,130,0,1,2.0833333333333335,2
548,only_notification,502.0,170,0,0,3.0,3
549,only_notification,596.0,170,0,0,2.75,3
