,ProactivityStrategy,#Duration,#Points,#HelpRequest,#SuggestionRequest,mean_Trust,last_Trust
232,Strategy_machine_learning,436.0,170,1,3,2.5,3
233,Strategy_machine_learning,444.0,180,0,5,3.3333333333333335,4
234,Strategy_machine_learning,392.0,170,0,3,2.0833333333333335,2
235,Strategy_machine_learning,441.0,150,0,1,3.3333333333333335,4
236,Strategy_machine_learning,439.0,190,0,2,2.9166666666666665,3
237,Strategy_machine_learning,441.0,180,0,4,2.0833333333333335,2
238,Strategy_machine_learning,428.0,180,0,2,2.5833333333333335,3
239,Strategy_machine_learning,506.0,160,1,2,2.9166666666666665,2
240,Strategy_machine_learning,360.0,160,0,4,3.6666666666666665,4
241,Strategy_machine_learning,514.0,190,2,2,2.9166666666666665,3
242,Strategy_machine_learning,467.0,160,2,2,3.8333333333333335,4
243,Strategy_machine_learning,508.0,160,0,3,2.25,2
244,Strategy_machine_learning,386.0,160,0,2,2.5,2
245,Strategy_machine_learning,431.0,150,1,2,2.0,2
246,Strategy_machine_learning,498.0,200,1,1,2.3333333333333335,3
247,Strategy_machine_learning,408.0,180,1,4,2.8333333333333335,2
248,Strategy_machine_learning,420.0,190,0,3,2.3333333333333335,2
249,Strategy_machine_learning,507.0,190,1,4,3.25,4
250,Strategy_machine_learning,553.0,190,0,4,3.0,3
251,Strategy_machine_learning,431.0,170,2,1,2.1666666666666665,2
252,Strategy_machine_learning,474.0,170,0,3,2.5,2
253,Strategy_machine_learning,519.0,190,0,3,4.0,4
254,Strategy_machine_learning,394.0,160,0,4,2.5,2
255,Strategy_machine_learning,529.0,200,0,3,2.3333333333333335,2
256,Strategy_machine_learning,440.0,170,1,2,3.9166666666666665,4
257,Strategy_machine_learning,427.0,190,0,3,2.1666666666666665,3
258,Strategy_machine_learning,418.0,170,1,3,3.25,2
259,Strategy_machine_learning,538.0,180,1,3,2.0,2
260,Strategy_machine_learning,435.0,150,0,1,2.1666666666666665,2
261,Strategy_machine_learning,406.0,180,0,3,2.9166666666666665,3
262,Strategy_machine_learning,450.0,170,0,3,2.5,2
263,Strategy_machine_learning,444.0,160,0,2,3.5,4
264,Strategy_machine_learning,508.0,180,0,4,2.5833333333333335,2
265,Strategy_machine_learning,380.0,170,0,2,3.0,3
266,Strategy_machine_learning,455.0,170,0,3,2.75,2
267,Strategy_machine_learning,438.0,140,1,4,3.0833333333333335,2
268,Strategy_machine_learning,396.0,170,0,4,3.8333333333333335,4
269,Strategy_machine_learning,463.0,170,0,2,3.3333333333333335,4
270,Strategy_machine_learning,415.0,190,0,5,2.5,2
271,Strategy_machine_learning,439.0,170,0,1,3.3333333333333335,4
272,Strategy_machine_learning,468.0,160,1,4,3.25,3
273,Strategy_machine_learning,351.0,170,1,2,4.0,4
274,Strategy_machine_learning,421.0,170,1,3,3.1666666666666665,3
275,Strategy_machine_learning,495.0,180,1,3,2.5833333333333335,2
276,Strategy_machine_learning,384.0,200,2,4,4.083333333333333,5
277,Strategy_machine_learning,423.0,200,0,4,4.0,5
278,Strategy_machine_learning,446.0,160,0,3,2.9166666666666665,4
279,Strategy_machine_learning,504.0,170,0,4,2.8333333333333335,3
280,Strategy_machine_learning,378.0,150,0,2,2.5833333333333335,2
281,Strategy_machine_learning,434.0,160,0,1,2.4166666666666665,2
282,Strategy_machine_learning,469.0,180,1,5,2.9166666666666665,3
283,Strategy_machine_learning,412.0,180,0,5,3.75,4
284,Strategy_machine_learning,435.0,180,1,3,2.75,4
285,Strategy_machine_learning,456.0,170,0,1,3.3333333333333335,4
286,Strategy_machine_learning,525.0,180,0,3,2.3333333333333335,2
287,Strategy_machine_learning,392.0,150,0,3,2.5,2
288,Strategy_machine_learning,444.0,170,1,2,3.5833333333333335,2
289,Strategy_machine_learning,470.0,160,0,1,2.75,3
290,Strategy_machine_learning,502.0,190,0,4,2.1666666666666665,2
291,Strategy_machine_learning,457.0,180,0,4,2.4166666666666665,3
292,Strategy_machine_learning,404.0,160,0,2,3.0,3
293,Strategy_machine_learning,443.0,190,1,2,2.5833333333333335,2
294,Strategy_machine_learning,465.0,180,0,2,2.9166666666666665,4
295,Strategy_machine_learning,432.0,190,0,3,3.6666666666666665,4
296,Strategy_machine_learning,472.0,170,0,4,3.0,2
297,Strategy_machine_learning,438.0,180,0,3,2.0833333333333335,2
298,Strategy_machine_learning,453.0,200,0,2,2.5,2
299,Strategy_machine_learning,408.0,190,0,2,3.6666666666666665,4
300,Strategy_machine_learning,430.0,180,0,4,3.75,4
301,Strategy_machine_learning,398.0,150,0,4,3.0,2
302,Strategy_machine_learning,405.0,160,1,3,2.6666666666666665,2
303,Strategy_machine_learning,415.0,150,1,2,3.25,3
304,Strategy_machine_learning,455.0,140,0,1,2.9166666666666665,3
305,Strategy_machine_learning,453.0,160,0,2,2.0833333333333335,2
306,Strategy_machine_learning,552.0,170,0,3,4.166666666666667,4
307,Strategy_machine_learning,433.0,160,0,3,3.0833333333333335,4
308,Strategy_machine_learning,450.0,200,0,4,2.8333333333333335,3
309,Strategy_machine_learning,460.0,160,0,1,2.1666666666666665,2
310,Strategy_machine_learning,451.0,190,0,5,2.4166666666666665,2
311,Strategy_machine_learning,466.0,180,1,4,3.3333333333333335,2
312,Strategy_machine_learning,495.0,180,0,2,2.4166666666666665,2
313,Strategy_machine_learning,444.0,170,1,2,2.5,2
314,Strategy_machine_learning,397.0,180,2,3,3.6666666666666665,4
315,Strategy_machine_learning,532.0,200,0,4,2.5833333333333335,3
316,Strategy_machine_learning,491.0,170,0,3,3.25,4
317,Strategy_machine_learning,424.0,200,0,3,3.3333333333333335,2
318,Strategy_machine_learning,432.0,160,1,3,3.3333333333333335,4
319,Strategy_machine_learning,511.0,180,1,3,2.5,2
320,Strategy_machine_learning,408.0,180,0,4,3.9166666666666665,4
321,Strategy_machine_learning,453.0,180,0,2,2.3333333333333335,2
322,Strategy_machine_learning,448.0,150,0,4,2.1666666666666665,2
