#{"t_start": 1642721969.426017, "env_id": null}
r,l,t
11.0,12,84.572455
7.0,12,84.759941
10.0,12,84.97867
17.5,12,85.166162
13.5,12,85.353651
20.5,12,95.235438
9.5,12,95.422922
9.5,12,95.626032
9.0,12,95.829141
15.0,12,96.047875
19.0,12,96.250988
9.0,12,96.438478
9.0,12,96.657553
17.5,12,96.860663
8.5,12,97.063771
17.0,12,97.266879
7.5,12,97.485614
12.5,12,97.688877
8.5,12,97.89199
15.0,12,98.095106
9.0,12,98.298215
11.5,12,98.50132
8.5,12,98.688808
7.5,12,98.890132
14.5,12,99.098411
6.5,12,99.285894
7.0,12,99.504632
14.0,12,99.692113
10.5,12,99.895224
15.5,12,100.082715
17.0,12,100.301462
12.5,12,100.504558
13.5,12,100.692619
12.5,12,100.880102
8.0,12,101.161335
13.5,12,101.348818
15.0,12,101.552078
14.0,12,101.75518
13.5,12,101.958289
11.0,12,102.161402
11.5,12,102.364516
12.5,12,102.55216
18.5,12,102.770893
14.0,12,103.036501
15.0,12,103.22398
4.5,12,103.427093
16.0,12,103.630199
10.0,12,114.006416
18.0,12,114.193907
7.0,12,114.397008
13.0,12,114.600118
12.5,12,114.803231
8.0,12,115.084461
13.5,12,115.27195
10.0,12,115.475056
15.0,12,115.678453
12.5,12,115.865941
13.0,12,116.084676
14.0,12,116.25654
12.5,12,116.444029
14.5,12,116.647305
13.5,12,116.850413
10.0,12,117.069146
10.5,12,117.28788
12.0,12,117.506613
14.5,12,117.694252
15.0,12,117.928602
15.0,12,118.131716
10.0,12,118.334825
14.0,12,118.538096
13.5,12,118.756833
14.5,12,119.038064
20.0,12,119.225553
7.5,12,119.423239
12.5,12,119.626347
11.5,12,119.813079
12.0,12,120.031817
13.5,12,120.219296
9.5,12,120.500524
6.5,12,120.705816
9.5,12,120.908925
16.0,12,121.174529
12.5,12,121.362018
13.0,12,121.549648
8.0,12,121.768401
11.0,12,121.971496
8.0,12,122.174609
15.0,12,122.393338
12.5,12,132.30049
7.5,12,132.503598
14.5,12,132.706855
11.5,12,132.941209
12.5,12,133.128693
14.0,12,133.331805
12.5,12,133.550541
13.0,12,133.738028
11.5,12,133.94114
14.5,12,134.128621
6.5,12,134.331733
6.5,12,134.534845
8.5,12,134.738242
7.0,12,134.956974
18.5,12,135.175709
16.0,12,135.44132
5.5,12,135.644424
12.5,12,135.83191
10.5,12,136.0194
14.5,12,136.238134
16.0,12,136.425621
13.0,12,136.613505
11.5,12,136.832241
17.5,12,137.050977
9.0,12,137.254084
13.5,12,137.519689
10.5,12,137.707181
10.5,12,137.941535
14.5,12,138.14465
14.5,12,138.332135
13.0,12,138.535243
8.0,12,138.723036
13.5,12,138.91052
12.0,12,139.113631
12.5,12,139.316742
14.0,12,139.519853
11.5,12,139.707343
15.0,12,139.909076
-2.5,12,140.127809
8.0,12,140.315296
8.5,12,140.534024
8.0,12,140.721511
15.5,12,150.727141
20.0,12,150.930256
13.0,12,151.133368
12.0,12,151.352102
7.5,12,151.539589
15.0,12,151.805633
14.5,12,152.00874
13.5,12,152.196228
11.5,12,152.399335
11.5,12,152.602584
5.5,12,152.821313
17.0,12,153.055669
14.5,12,153.227533
14.0,12,153.461892
14.0,12,153.66517
5.5,12,153.868282
15.0,12,154.087023
13.5,12,154.290126
9.5,12,154.508894
3.0,12,154.696513
15.5,12,154.915246
12.0,12,155.118356
13.5,12,155.321465
8.0,12,155.508958
11.0,12,155.727835
13.0,12,155.915323
11.0,12,156.134058
11.5,12,156.321549
14.0,12,156.524653
8.5,12,156.712317
9.0,12,156.931052
20.0,12,157.134161
6.0,12,157.352895
12.5,12,157.540385
7.5,12,157.743649
13.0,12,157.962384
5.0,12,158.181115
9.5,12,158.368604
15.5,12,158.57185
17.5,12,158.774966
6.5,12,158.993696
14.5,12,159.212432
5.0,12,169.343069
16.0,12,169.546184
16.5,12,169.7652
11.5,12,169.952692
14.0,12,170.187045
13.0,12,170.374531
13.0,12,170.593425
9.5,12,170.796532
8.5,12,170.998344
14.5,12,171.201459
14.5,12,171.420194
12.5,12,171.623296
11.0,12,171.826407
9.5,12,172.029519
15.0,12,172.248253
13.5,12,172.451362
18.0,12,172.67037
11.0,12,172.889109
18.0,12,173.092215
17.0,12,173.295323
10.0,12,173.49844
7.5,12,173.70155
8.5,12,173.920282
14.5,12,174.123392
12.5,12,174.310873
10.0,12,174.51399
17.5,12,174.717425
12.5,12,174.920539
17.5,12,175.139266
11.5,12,175.326751
7.5,12,175.561111
15.0,12,175.764422
11.0,12,175.967533
10.5,12,176.186267
18.5,12,176.405012
10.0,12,176.623901
18.5,12,176.827011
14.0,12,177.014501
12.5,12,177.233231
15.0,12,177.420717
8.0,12,177.623987
10.0,12,188.508203
12.5,12,188.789572
11.5,12,188.977066
14.5,12,189.195793
10.5,12,189.383286
14.0,12,189.586392
12.5,12,189.789662
13.0,12,189.992772
14.5,12,190.211504
10.0,12,190.430237
12.0,12,190.617855
13.0,12,190.836588
16.5,12,191.02408
13.5,12,191.22719
10.0,12,191.430304
12.0,12,191.633413
13.5,12,191.85214
14.0,12,192.070874
12.0,12,192.273984
6.5,12,192.570841
12.0,12,192.743016
13.0,12,192.961748
13.5,12,193.227353
15.0,12,193.430463
12.5,12,193.633723
13.0,12,193.836829
10.5,12,194.024316
13.5,12,194.22743
17.0,12,194.414916
13.5,12,194.618165
15.5,12,194.836905
16.5,12,195.040028
13.0,12,195.24312
12.5,12,195.446234
10.0,12,195.649486
10.0,12,195.852597
12.0,12,196.071325
10.5,12,196.290059
15.0,12,196.493169
16.0,12,196.680797
10.0,12,196.88391
18.0,12,197.11827
6.0,12,207.170477
17.0,12,207.373588
19.0,12,207.576701
15.0,12,207.780108
11.0,12,207.998845
15.5,12,208.21757
15.0,12,208.420683
16.5,12,208.623957
13.5,12,208.842695
13.0,12,209.045805
11.5,12,209.264541
9.5,12,209.48327
11.0,12,209.686517
9.0,12,209.88963
11.5,12,210.092745
12.5,12,210.311476
12.0,12,210.498965
14.0,12,210.733489
17.0,12,210.952217
17.5,12,211.170951
8.5,12,211.358438
15.5,12,211.561547
19.0,12,211.764797
18.5,12,211.983526
10.5,12,212.171011
11.0,12,212.374121
8.5,12,212.592857
15.0,12,212.796122
13.0,12,213.014858
16.5,12,213.20235
15.5,12,213.405453
12.5,12,213.624189
12.5,12,213.827304
9.5,12,214.030407
9.0,12,214.249141
17.0,12,214.51475
11.5,12,214.718195
13.5,12,214.968177
13.0,12,215.171284
8.5,12,215.405641
11.0,12,215.60892
6.0,12,215.812036
18.5,12,226.675924
8.0,12,226.962184
12.5,12,227.149666
14.5,12,227.352776
15.5,12,227.571512
16.0,12,227.790244
12.5,12,228.008974
9.0,12,228.22771
3.5,12,228.415214
18.5,12,228.634235
12.5,12,228.852972
11.0,12,229.056083
7.0,12,229.274818
13.5,12,229.47793
16.0,12,229.696816
13.0,12,229.899921
9.5,12,230.118654
9.5,12,230.306141
13.0,12,230.602994
8.0,12,230.806268
13.0,12,231.04061
9.5,12,231.228097
15.0,12,231.415589
14.5,12,231.634555
3.0,12,231.822045
10.5,12,232.040777
17.0,12,232.243891
11.0,12,232.462619
9.0,12,232.681355
5.5,12,232.884464
4.5,12,233.071952
10.5,12,233.290685
13.5,12,233.4938
19.0,12,233.697227
12.0,12,233.900329
15.0,12,234.087817
12.0,12,234.306551
13.0,12,234.525287
14.5,12,234.712941
16.0,12,234.916052
14.5,12,235.119157
11.5,12,245.16197
11.0,12,245.396329
9.5,12,245.630829
11.5,12,245.833943
13.0,12,246.037053
16.5,12,246.255788
15.5,12,246.458905
15.5,12,246.693399
15.5,12,246.89651
9.0,12,247.099622
18.0,12,247.302729
14.5,12,247.521462
10.5,12,247.724712
16.0,12,247.912198
7.0,12,248.13093
6.0,12,248.459033
16.0,12,248.818125
3.0,12,249.094609
13.5,12,249.407085
13.0,12,249.610201
13.0,12,249.813313
16.5,12,250.01642
11.0,12,250.219527
12.0,12,250.422637
13.5,12,250.625748
4.5,12,250.829165
9.5,12,251.048141
16.5,12,251.391866
14.5,12,251.610597
14.5,12,251.813711
8.5,12,252.001191
10.5,12,252.204306
9.0,12,252.407411
12.5,12,252.626151
11.5,12,252.845135
16.5,12,253.048244
14.0,12,253.266985
10.5,12,253.472484
15.0,12,253.69122
14.5,12,253.894327
6.5,12,254.113061
15.5,12,254.320381
13.5,12,264.457511
9.5,12,264.660768
9.5,12,264.848258
13.5,12,265.06699
13.5,12,265.254483
11.5,12,265.504458
7.0,12,265.707716
12.5,12,265.895194
13.5,12,266.098309
13.5,12,266.301419
13.0,12,266.535774
11.0,12,266.723403
12.5,12,266.926512
18.0,12,267.145247
12.0,12,267.410853
12.5,12,267.598342
13.5,12,267.801588
14.0,12,268.004698
17.0,12,268.239057
11.5,12,268.45779
10.5,12,268.661039
9.5,12,268.942276
14.5,12,269.145381
13.0,12,269.364116
16.5,12,269.567225
16.5,12,269.754847
14.5,12,269.973585
10.0,12,270.161075
10.0,12,270.364178
14.5,12,270.582915
9.0,12,270.786167
10.0,12,270.989277
7.0,12,271.19239
12.0,12,271.3955
15.0,12,271.614229
14.5,12,271.817342
14.0,12,272.036073
14.0,12,272.239189
11.0,12,272.457922
8.0,12,272.661035
15.5,12,272.989135
13.5,12,273.301605
11.0,12,283.923507
7.0,12,284.110987
15.0,12,284.345342
15.0,12,284.56408
12.0,12,284.798688
16.0,12,285.017424
7.5,12,285.20491
11.5,12,285.423644
14.5,12,285.658006
14.0,12,285.876896
7.0,12,286.080004
13.5,12,286.283122
11.5,12,286.517475
11.0,12,286.767454
8.5,12,286.970565
13.0,12,287.251796
11.0,12,287.47053
17.5,12,287.673937
16.5,12,287.877052
8.0,12,288.095787
9.5,12,288.283275
13.0,12,288.50201
15.5,12,288.68966
17.0,12,288.908389
9.0,12,289.12714
14.5,12,289.330234
7.0,12,289.54897
12.5,12,289.736627
17.0,12,289.955366
15.0,12,290.158477
16.0,12,290.377207
14.0,12,290.595937
10.0,12,290.799206
12.5,12,290.986689
17.5,12,291.205424
11.5,12,291.408539
11.5,12,291.627276
13.5,12,291.861635
8.0,12,292.064739
11.5,12,292.267847
10.0,12,292.470962
13.5,12,303.096982
11.5,12,303.346964
20.5,12,303.622864
18.5,12,303.857212
9.0,12,304.138442
16.5,12,304.40405
7.0,12,304.685498
15.0,12,304.935485
14.0,12,305.169846
15.0,12,305.357327
9.5,12,305.60466
10.0,12,305.807769
12.0,12,306.010878
15.5,12,306.229609
10.5,12,306.448345
3.5,12,306.635834
15.5,12,306.854838
12.5,12,307.057945
17.5,12,307.261054
10.5,12,307.511039
15.0,12,307.698522
13.5,12,307.917257
5.5,12,308.135991
14.5,12,308.354725
14.5,12,308.589083
11.5,12,308.792593
16.0,12,309.011327
13.5,12,309.21444
15.0,12,309.417551
13.5,12,309.636286
12.0,12,309.839537
15.5,12,310.042653
10.5,12,310.245758
14.0,12,310.526987
14.5,12,310.870854
11.0,12,311.13646
10.5,12,311.402068
12.5,12,311.636423
9.5,12,311.839696
13.0,12,312.058427
10.5,12,312.324035
11.0,12,312.542774
14.5,12,322.749176
13.5,12,322.952292
15.0,12,323.171021
7.0,12,323.374132
16.0,12,323.592865
9.0,12,323.811757
18.0,12,324.014867
9.5,12,324.233602
15.5,12,324.510968
14.0,12,324.745322
12.0,12,324.932815
15.5,12,325.151543
17.0,12,325.370277
12.5,12,325.604641
7.5,12,325.792408
12.5,12,326.026766
11.5,12,326.214256
11.5,12,326.417366
11.5,12,326.636095
12.5,12,326.823583
14.5,12,327.05794
13.0,12,327.276673
9.0,12,327.44854
12.5,12,327.682893
15.0,12,327.901927
14.0,12,328.136289
11.0,12,328.355019
13.5,12,328.55813
18.5,12,328.776866
15.0,12,328.995598
15.5,12,329.214332
10.5,12,329.401818
18.5,12,329.620554
15.5,12,329.839567
11.5,12,330.042681
14.0,12,330.245788
15.5,12,330.480144
16.5,12,330.698879
12.0,12,330.917755
13.0,12,331.133701
10.5,12,331.321195
13.5,12,331.555552
11.0,12,341.744009
19.0,12,341.94712
19.0,12,342.165856
17.5,12,342.384589
13.5,12,342.618947
8.5,12,342.806603
16.0,12,343.009709
11.5,12,343.212815
6.5,12,343.415927
14.0,12,343.71278
16.5,12,343.900411
16.0,12,344.119142
10.5,12,344.306629
13.5,12,344.525363
10.0,12,344.734337
12.0,12,344.94943
9.5,12,345.15254
13.5,12,345.449389
4.5,12,345.730623
13.5,12,345.949356
13.0,12,346.152469
14.0,12,346.339951
9.0,12,346.558686
12.5,12,346.777726
7.0,12,346.965221
14.5,12,347.183954
13.5,12,347.387059
16.5,12,347.621416
11.5,12,347.824529
14.0,12,348.027637
15.0,12,348.324489
10.5,12,348.5276
13.0,12,348.730714
15.0,12,348.934244
16.5,12,349.152978
13.0,12,349.371711
14.0,12,349.590447
15.0,12,349.809322
10.5,12,349.996808
7.5,12,350.199919
14.0,12,350.434281
10.0,12,361.277873
11.0,12,361.559105
15.0,12,361.793463
16.0,12,361.996574
17.0,12,362.230928
14.5,12,362.418418
13.0,12,362.652775
17.0,12,362.871718
12.0,12,363.074827
13.5,12,363.29356
16.0,12,363.496674
13.5,12,363.715404
17.0,12,363.934314
18.0,12,364.137428
14.5,12,364.340537
13.0,12,364.559274
12.0,12,364.77816
17.0,12,365.012519
11.5,12,365.223356
13.0,12,365.442093
19.0,12,365.676452
17.0,12,365.957683
11.5,12,366.176415
4.5,12,366.3639
18.0,12,366.567015
11.0,12,366.848625
14.5,12,367.051737
15.0,12,367.286094
17.0,12,367.473582
13.5,12,367.69232
14.0,12,367.926851
13.5,12,368.145581
16.5,12,368.348698
14.5,12,368.551809
15.5,12,368.786315
13.0,12,369.051924
18.0,12,369.270654
15.5,12,369.458143
12.0,12,369.692501
12.5,12,369.879991
12.5,12,370.098719
13.5,12,370.317456
15.5,12,380.583923
6.0,12,380.802661
16.0,12,381.037013
16.0,12,381.240123
9.0,12,381.474484
14.5,12,381.677591
13.5,12,381.912324
18.5,12,382.13104
8.5,12,382.349774
16.5,12,382.568506
13.0,12,382.771763
12.0,12,382.974895
10.5,12,383.193613
14.0,12,383.412349
15.5,12,383.63108
13.0,12,383.834343
16.0,12,384.053077
19.0,12,384.25619
15.5,12,384.459299
15.0,12,384.678032
14.5,12,384.912547
11.5,12,385.178149
19.5,12,385.400564
15.0,12,385.601353
15.0,12,385.835708
15.5,12,386.054441
12.0,12,386.257556
16.0,12,386.47629
17.5,12,386.695021
6.5,12,386.898349
11.0,12,387.148334
14.5,12,387.351439
12.5,12,387.570173
13.0,12,387.789063
9.0,12,387.992173
12.0,12,388.210908
11.0,12,388.414016
11.0,12,388.63275
18.0,12,388.83614
17.5,12,389.039249
10.0,12,389.273609
19.0,12,389.476717
15.0,12,399.602573
16.0,12,399.821452
10.5,12,400.024565
12.5,12,400.227668
11.0,12,400.462025
16.0,12,400.696383
13.0,12,400.930903
18.5,12,401.134012
17.5,12,401.352747
15.0,12,401.602728
15.5,12,401.805987
10.5,12,402.024726
15.0,12,402.227833
14.0,12,402.430944
16.5,12,402.649676
14.0,12,402.868569
11.5,12,403.087319
18.0,12,403.306037
15.5,12,403.540398
16.0,12,403.806004
11.5,12,404.024731
21.0,12,404.227845
13.5,12,404.430955
9.0,12,404.634065
20.0,12,404.853156
10.0,12,405.04065
13.0,12,405.243754
17.0,12,405.446868
12.5,12,405.665597
15.5,12,405.886016
12.0,12,406.094408
16.5,12,406.313143
8.5,12,406.531881
11.5,12,406.734989
12.5,12,406.938096
18.5,12,407.156832
12.5,12,407.359941
13.0,12,407.578679
12.0,12,407.797706
11.0,12,408.016447
18.0,12,408.235189
10.0,12,418.754258
17.0,12,418.973157
15.5,12,419.176267
15.0,12,419.395002
16.0,12,419.613735
15.5,12,419.895103
13.0,12,420.11384
13.5,12,420.301327
14.5,12,420.535682
10.0,12,420.723174
11.0,12,420.942063
14.5,12,421.160797
15.0,12,421.348286
8.5,12,421.598263
10.5,12,421.801517
9.0,12,422.035878
18.0,12,422.27024
13.5,12,422.457723
16.0,12,422.692081
11.5,12,422.910987
14.5,12,423.129697
16.0,12,423.364058
16.0,12,423.567165
13.0,12,423.81715
15.5,12,424.035881
8.5,12,424.223372
11.0,12,424.426482
16.5,12,424.66084
15.0,12,424.864256
16.5,12,425.067362
18.0,12,425.286098
20.0,12,425.520458
12.0,12,425.739192
16.0,12,425.976433
12.5,12,426.195168
14.0,12,426.398278
17.0,12,426.632636
12.0,12,426.836142
9.5,12,427.023645
13.5,12,427.257991
18.5,12,427.461102
12.5,12,427.695457
15.5,12,438.015261
12.5,12,438.249613
13.5,12,438.452722
12.5,12,438.671474
17.0,12,438.905818
18.0,12,439.108923
15.0,12,439.312037
18.5,12,439.546391
14.0,12,439.78075
14.5,12,439.999766
14.5,12,440.20288
12.5,12,440.40599
12.5,12,440.640344
13.0,12,440.827972
16.0,12,441.031083
15.0,12,441.249815
8.5,12,441.437304
16.5,12,441.671665
18.0,12,441.953035
21.0,12,442.249887
13.5,12,442.453001
14.5,12,442.640482
18.5,12,442.874849
17.5,12,443.093577
19.5,12,443.296696
12.5,12,443.515422
16.0,12,443.734157
15.5,12,443.968819
13.0,12,444.17193
14.5,12,444.375047
15.0,12,444.609417
19.5,12,444.82829
15.0,12,445.062652
14.0,12,445.265759
14.0,12,445.468872
15.5,12,445.703244
14.5,12,445.953357
16.0,12,446.156468
12.5,12,446.390826
16.0,12,446.600164
14.5,12,446.818901
14.0,12,447.022005
17.0,12,457.366662
18.0,12,457.585394
10.0,12,457.804128
15.0,12,458.00738
17.0,12,458.194869
17.0,12,458.413603
15.5,12,458.632338
16.5,12,458.835599
15.0,12,459.1012
15.0,12,459.288686
12.5,12,459.507421
15.0,12,459.710528
15.0,12,459.913772
16.5,12,460.163748
11.0,12,460.366864
16.0,12,460.585593
18.0,12,460.804328
17.5,12,461.023202
13.0,12,461.241932
15.0,12,461.445045
6.5,12,461.663777
10.5,12,461.882651
15.0,12,462.085764
17.5,12,462.288872
10.5,12,462.585727
11.5,12,462.788834
20.5,12,463.007572
19.0,12,463.210678
15.5,12,463.41379
15.0,12,463.632528
17.5,12,463.835957
12.5,12,464.054693
13.0,12,464.273428
18.5,12,464.476536
17.0,12,464.710897
14.5,12,464.898537
11.5,12,465.132895
17.0,12,465.367256
19.5,12,465.570366
14.0,12,465.804726
15.0,12,466.006789
11.0,12,476.218951
12.5,12,476.468932
14.0,12,476.67205
18.0,12,476.85971
19.0,12,477.109693
13.5,12,477.312804
17.0,12,477.531536
20.5,12,477.750268
15.0,12,477.969137
17.0,12,478.187874
14.0,12,478.390985
16.0,12,478.625341
19.0,12,478.828457
13.5,12,479.047339
9.0,12,479.266074
14.5,12,479.484804
14.0,12,479.703538
18.0,12,479.922427
11.5,12,480.156787
12.5,12,480.391145
16.0,12,480.594256
15.5,12,480.812987
16.0,12,481.047347
16.0,12,481.250461
12.0,12,481.484812
20.5,12,481.703546
14.5,12,481.906997
16.5,12,482.125729
17.0,12,482.360088
10.5,12,482.594448
16.5,12,482.813182
17.5,12,483.03207
17.5,12,483.266433
16.5,12,483.469544
14.5,12,483.688277
19.5,12,483.922783
12.5,12,484.141519
14.5,12,484.422754
15.0,12,484.641481
14.0,12,484.860367
15.0,12,485.079098
11.0,12,485.297833
16.5,12,495.528429
13.0,12,495.794029
17.5,12,495.997141
14.0,12,496.231501
17.5,12,496.450234
13.5,12,496.653346
12.5,12,496.888105
17.0,12,497.106839
16.5,12,497.325573
15.5,12,497.544314
18.0,12,497.794292
15.5,12,497.997589
17.0,12,498.216321
20.0,12,498.419432
15.5,12,498.638167
14.5,12,498.856899
13.5,12,499.060193
16.5,12,499.278929
14.0,12,499.513289
15.5,12,499.716392
14.0,12,499.935279
20.0,12,500.138387
15.0,12,500.357121
16.5,12,500.575856
19.5,12,500.794592
11.0,12,501.013459
19.0,12,501.216574
14.0,12,501.435305
13.5,12,501.654037
16.0,12,501.888548
21.0,12,502.10728
18.0,12,502.310406
17.0,12,502.529128
13.0,12,502.825977
14.0,12,503.029256
7.5,12,503.247992
14.0,12,503.466725
14.0,12,503.685462
13.5,12,503.91997
11.0,12,504.138718
20.0,12,504.357434
12.0,12,504.560548
16.5,12,515.068153
11.5,12,515.271262
18.0,12,515.489998
14.0,12,515.708734
13.5,12,515.912144
18.0,12,516.193375
10.0,12,516.396485
13.5,12,516.630846
14.0,12,516.83395
11.5,12,517.02159
18.5,12,517.255941
10.0,12,517.459055
9.5,12,517.677786
17.0,12,517.912291
20.0,12,518.131021
15.5,12,518.334131
14.0,12,518.537244
17.0,12,518.755978
17.0,12,518.959235
14.5,12,519.162349
15.0,12,519.396704
16.0,12,519.599818
18.5,12,519.818547
18.5,12,520.037456
18.5,12,520.271812
15.5,12,520.568666
15.0,12,520.834271
15.0,12,521.100033
16.5,12,521.443757
18.5,12,521.787483
16.5,12,522.115743
12.5,12,522.381353
13.0,12,522.584465
18.0,12,522.803194
11.5,12,523.006447
19.0,12,523.209555
17.5,12,523.42829
17.5,12,523.647025
14.0,12,523.850137
14.0,12,524.084496
17.5,12,524.303229
18.0,12,534.533578
18.5,12,534.76794
18.0,12,535.064788
17.5,12,535.267901
16.0,12,535.471006
16.0,12,535.705367
15.5,12,535.909213
16.0,12,536.127951
13.5,12,536.331059
15.5,12,536.534173
13.5,12,536.752904
18.0,12,536.971831
14.0,12,537.174936
19.5,12,537.378051
17.0,12,537.59679
16.0,12,537.862389
14.5,12,538.08127
15.0,12,538.284384
13.5,12,538.503116
16.5,12,538.721851
18.5,12,538.925116
16.0,12,539.143855
16.0,12,539.362586
16.5,12,539.578357
21.0,12,539.812708
15.5,12,540.015819
12.0,12,540.265799
19.0,12,540.46891
13.5,12,540.687647
17.0,12,540.984751
13.0,12,541.17224
16.5,12,541.390976
18.5,12,541.609709
16.5,12,541.82844
20.0,12,542.062991
16.5,12,542.281726
19.0,12,542.500468
16.5,12,542.703574
19.5,12,542.906677
15.5,12,543.141191
17.5,12,543.359924
19.0,12,543.57866
18.0,12,554.170589
15.0,12,554.404946
17.5,12,554.60806
19.5,12,554.842413
15.5,12,555.045656
16.5,12,555.280011
15.5,12,555.498748
15.0,12,555.686235
14.0,12,555.920592
20.0,12,556.123849
10.0,12,556.342585
11.5,12,556.561312
18.5,12,556.780047
18.0,12,556.998929
18.5,12,557.21766
17.0,12,557.452017
18.0,12,557.655128
17.0,12,557.889488
14.0,12,558.092742
16.5,12,558.35835
14.0,12,558.561459
18.0,12,558.811436
16.0,12,558.99908
17.5,12,559.217815
11.0,12,559.436547
14.5,12,559.639659
14.5,12,559.858398
19.5,12,560.077272
17.5,12,560.296001
20.0,12,560.561613
17.0,12,560.827219
14.5,12,561.046098
15.5,12,561.249211
23.0,12,561.483568
12.5,12,561.717926
13.0,12,561.983685
17.5,12,562.186797
16.5,12,562.38991
14.0,12,562.608644
14.0,12,562.811754
18.0,12,563.046269
13.5,12,563.265008
17.0,12,573.671125
19.0,12,573.905502
13.0,12,574.17109
18.0,12,574.389826
18.5,12,574.608556
15.5,12,574.811666
17.5,12,575.030855
17.5,12,575.218348
16.0,12,575.437082
21.0,12,575.655816
14.5,12,575.874543
15.5,12,576.093282
13.0,12,576.312015
11.5,12,576.515129
16.5,12,576.765107
14.5,12,576.968628
18.0,12,577.171734
