#{"t_start": 1642764905.8517535, "env_id": null}
r,l,t
7.0,12,168.443833
14.75,12,168.76187
10.5,12,169.075035
15.5,12,169.370375
20.0,12,169.63598
19.5,12,169.919611
14.0,12,170.234475
9.25,12,170.515706
17.75,12,170.829505
11.75,12,171.131987
10.75,12,171.425634
14.75,12,171.716462
15.5,12,172.020872
9.75,12,172.399107
18.5,12,172.685702
12.5,12,172.995196
16.25,12,195.162398
13.75,12,195.474876
20.75,12,196.582494
14.25,12,197.332441
18.0,12,197.723037
20.0,12,198.162723
15.5,12,198.584569
16.0,12,198.975162
13.5,12,199.443878
21.25,12,199.975091
15.25,12,200.45943
22.0,12,200.982907
14.75,12,201.574556
13.25,12,202.058898
18.75,12,202.543236
19.0,12,203.164686
14.0,12,203.945598
15.25,12,204.412414
22.5,12,204.953633
13.5,12,205.39658
9.5,12,205.942675
12.75,12,206.328024
13.0,12,206.901819
16.25,12,207.26117
16.25,12,207.637434
15.25,12,207.999625
20.25,12,208.367047
15.5,12,208.751422
10.25,12,209.17444
15.75,12,209.551848
16.75,12,209.923769
17.0,12,210.305617
15.5,12,210.709061
12.0,12,211.087804
9.0,12,211.44643
18.75,12,211.830984
10.0,12,212.265603
22.75,12,212.669472
13.5,12,213.065911
17.0,12,213.432124
17.0,12,213.802849
15.0,12,214.17782
22.5,12,233.432862
23.75,12,233.938832
19.25,12,234.414789
16.25,12,234.858677
18.5,12,235.263832
19.0,12,235.659227
20.5,12,236.079458
18.0,12,236.543295
14.25,12,237.067478
11.5,12,237.428062
10.25,12,237.79213
17.0,12,238.127347
18.75,12,238.451064
17.0,12,238.765196
13.5,12,239.160123
21.75,12,239.472599
9.75,12,239.876424
18.0,12,240.217992
18.0,12,240.647026
16.0,12,241.143719
23.75,12,241.517576
18.5,12,241.851934
15.5,12,242.183571
21.0,12,242.577849
18.5,12,242.867732
18.25,12,243.216315
17.5,12,243.495131
14.0,12,243.84944
13.75,12,244.230941
15.25,12,244.610794
17.25,12,244.98457
15.5,12,245.337767
13.75,12,245.688426
21.25,12,246.103151
5.25,12,246.495733
9.75,12,246.804251
14.5,12,247.16875
16.0,12,247.492393
15.75,12,247.793534
19.25,12,248.137534
17.75,12,248.464228
13.25,12,248.781489
17.75,12,263.623224
18.5,12,263.946226
18.75,12,264.26005
19.25,12,264.54561
21.25,12,264.841533
12.0,12,265.161536
24.5,12,265.46932
18.0,12,265.773235
15.25,12,266.064994
17.5,12,266.347567
15.5,12,266.640347
18.0,12,266.942651
21.0,12,267.240648
6.0,12,267.532117
18.5,12,267.828973
8.25,12,268.116114
21.0,12,268.424715
9.25,12,268.719461
9.75,12,269.109259
21.25,12,269.366622
14.25,12,269.688706
13.25,12,269.9738
11.5,12,270.273385
15.5,12,270.562088
20.0,12,270.848555
11.5,12,271.149766
18.5,12,271.46453
13.25,12,271.758467
11.25,12,272.055315
16.75,12,272.338955
9.25,12,272.636151
14.25,12,272.966278
21.0,12,273.26758
17.75,12,273.581923
11.5,12,273.902307
12.0,12,274.216539
17.25,12,274.517211
12.5,12,274.847211
16.75,12,275.137146
22.75,12,275.424522
15.25,12,275.689576
18.0,12,289.803723
8.75,12,290.102057
17.5,12,290.388535
18.5,12,290.666751
15.25,12,290.973214
21.25,12,291.273005
15.25,12,291.56289
15.25,12,291.843295
12.0,12,292.173854
20.5,12,292.483338
14.25,12,292.768871
21.0,12,293.083549
22.0,12,293.390054
19.75,12,293.694548
18.25,12,293.94349
21.0,12,294.281488
8.75,12,294.578014
19.0,12,294.9004
15.5,12,295.193925
19.75,12,295.500394
14.5,12,295.826458
11.75,12,296.100663
13.25,12,296.393644
20.25,12,296.69049
16.25,12,297.007458
18.0,12,297.312511
22.0,12,297.61602
15.25,12,297.916866
16.5,12,298.197517
23.5,12,298.558225
19.75,12,298.962136
7.5,12,299.314872
16.0,12,299.672269
15.5,12,299.962041
30.5,12,300.267472
14.75,12,300.573515
24.25,12,300.84886
14.5,12,301.131433
19.25,12,301.394029
17.0,12,301.663944
17.5,12,302.025636
17.75,12,302.301092
21.5,12,316.143912
14.0,12,316.583752
17.0,12,316.996599
15.0,12,317.293889
14.25,12,317.572829
16.0,12,317.869683
15.0,12,318.183512
16.75,12,318.48051
19.75,12,318.795212
14.75,12,319.080811
16.0,12,319.386202
20.75,12,319.658251
12.75,12,319.971925
14.75,12,320.249988
24.25,12,320.558837
15.0,12,320.850441
16.5,12,321.14323
23.0,12,321.418447
18.25,12,321.715296
15.25,12,322.065585
16.5,12,322.35642
13.75,12,322.637654
12.25,12,322.956763
18.75,12,323.258783
16.75,12,323.56425
15.0,12,323.871548
9.5,12,324.160317
11.5,12,324.474179
11.25,12,324.771033
16.25,12,325.054619
22.0,12,325.357905
22.0,12,325.671059
18.0,12,325.942605
15.75,12,326.271663
12.25,12,326.55631
11.25,12,326.827346
20.25,12,327.141116
13.0,12,327.421435
14.25,12,327.705923
17.75,12,328.006051
15.25,12,328.328187
11.5,12,328.593796
20.25,12,342.702828
19.25,12,342.986422
12.75,12,343.28001
17.5,12,343.566912
15.75,12,343.863761
19.75,12,344.161933
20.75,12,344.445456
22.75,12,344.743495
8.5,12,345.057719
15.5,12,345.35219
16.0,12,345.637724
22.0,12,345.984024
12.0,12,346.312487
17.5,12,346.602636
15.75,12,346.875732
21.5,12,347.189499
20.0,12,347.478177
17.0,12,347.802368
16.75,12,348.09408
11.75,12,348.369305
18.25,12,348.666152
14.0,12,349.00081
17.75,12,349.278959
15.0,12,349.558304
9.75,12,349.891966
15.75,12,350.188825
15.0,12,350.469275
16.25,12,350.734883
20.75,12,351.049731
20.0,12,351.355117
9.75,12,351.629116
17.5,12,351.924167
13.0,12,352.193964
11.75,12,352.505113
24.25,12,352.758811
9.0,12,353.058079
27.0,12,353.324898
15.5,12,353.622747
10.5,12,353.924087
16.75,12,354.244095
27.0,12,354.597575
12.75,12,368.431287
10.25,12,368.728135
17.0,12,369.011779
14.0,12,369.311774
13.5,12,369.592239
20.0,12,369.909056
9.0,12,370.188381
19.25,12,370.523202
11.75,12,370.815704
9.75,12,371.114927
15.25,12,371.410844
21.75,12,371.710973
14.0,12,372.026774
20.0,12,372.333246
15.5,12,372.628869
17.25,12,372.917894
15.5,12,373.201764
18.0,12,373.52122
18.5,12,373.796435
10.75,12,374.168395
14.75,12,374.443568
17.0,12,374.769122
11.5,12,375.059491
24.0,12,375.381598
16.5,12,375.69408
11.75,12,375.966268
16.0,12,376.246283
20.0,12,376.52585
10.0,12,376.807079
20.75,12,377.185504
14.0,12,377.483663
13.0,12,377.764894
15.25,12,378.07875
20.25,12,378.351798
15.75,12,378.660213
11.0,12,378.972148
11.75,12,379.269467
25.75,12,379.554543
12.0,12,379.851398
18.75,12,380.150609
19.5,12,380.446539
5.0,12,380.746707
20.5,12,394.58264
21.75,12,394.918722
21.5,12,395.178761
18.25,12,395.524845
17.5,12,395.868573
12.0,12,396.213655
18.0,12,396.502955
13.25,12,396.778445
16.25,12,397.077712
15.25,12,397.360154
18.0,12,397.658202
15.0,12,397.944801
13.75,12,398.239475
18.25,12,398.516885
22.75,12,398.802431
18.0,12,399.117155
15.5,12,399.376755
15.5,12,399.693456
11.75,12,399.977065
13.0,12,400.272839
18.25,12,400.549098
27.5,12,400.84311
11.75,12,401.149387
15.0,12,401.440238
16.5,12,401.705849
12.5,12,401.993661
16.0,12,402.286374
14.5,12,402.566799
10.75,12,402.856316
12.5,12,403.166042
12.75,12,403.462119
22.0,12,403.75897
11.5,12,404.04361
12.25,12,404.34799
4.5,12,404.685304
17.75,12,404.973388
14.25,12,405.26359
13.5,12,405.530611
17.25,12,405.815221
18.25,12,406.097802
16.25,12,406.395845
8.5,12,406.693884
14.75,12,420.545464
13.75,12,420.842317
19.25,12,421.143634
17.75,12,421.420272
18.5,12,421.722043
14.0,12,422.00461
15.75,12,422.277624
16.25,12,422.586122
13.25,12,422.909242
17.5,12,423.212412
10.5,12,423.542892
9.0,12,423.855372
15.0,12,424.154628
10.25,12,424.450571
17.25,12,424.735079
10.75,12,425.127012
7.75,12,425.419801
13.0,12,425.691879
10.5,12,425.988867
11.75,12,426.310969
22.0,12,426.592203
9.75,12,426.868437
15.0,12,427.161208
17.25,12,427.483286
19.5,12,427.786657
21.0,12,428.067953
17.75,12,428.358801
18.5,12,428.686898
16.0,12,428.990301
9.25,12,429.303516
25.5,12,429.596784
15.0,12,429.907805
14.75,12,430.16327
14.25,12,430.460878
16.25,12,430.7421
15.25,12,431.056968
14.75,12,431.360261
15.0,12,431.653068
23.0,12,431.980567
17.75,12,432.249317
11.5,12,432.564029
9.5,12,446.681198
17.0,12,446.999253
16.25,12,447.277038
16.5,12,447.57549
16.75,12,447.915335
12.25,12,448.235873
16.0,12,448.533335
12.5,12,448.814567
14.0,12,449.081474
12.0,12,449.416047
9.5,12,449.709872
20.5,12,450.020384
14.25,12,450.306905
18.0,12,450.587654
16.5,12,450.899956
12.25,12,451.184645
12.5,12,451.463894
14.75,12,451.748424
7.0,12,452.064207
18.75,12,452.370636
19.0,12,452.679271
11.75,12,452.955317
18.25,12,453.291939
18.0,12,453.605524
14.75,12,453.924542
15.5,12,454.190157
17.25,12,454.496629
11.75,12,454.81567
15.75,12,455.081291
23.25,12,455.388797
20.0,12,455.670023
13.0,12,455.987731
14.5,12,456.241832
12.0,12,456.565344
11.0,12,456.830949
8.0,12,457.145798
23.5,12,457.44826
20.75,12,457.74092
15.0,12,458.071335
18.5,12,458.372572
9.25,12,458.745626
10.75,12,459.044068
13.25,12,473.011051
16.75,12,473.339509
18.75,12,473.616409
24.0,12,473.917748
12.75,12,474.214602
22.75,12,474.511752
22.0,12,474.808599
13.75,12,475.201607
7.75,12,475.485203
19.75,12,475.797687
10.5,12,476.081325
18.0,12,476.381523
12.5,12,476.677368
18.25,12,476.966095
15.0,12,477.268935
20.0,12,477.55378
12.5,12,477.853783
16.5,12,478.136509
25.5,12,478.42931
22.0,12,478.73164
21.75,12,479.014003
22.25,12,479.320409
11.25,12,479.570394
15.75,12,479.894545
13.75,12,480.170667
11.75,12,480.461536
13.0,12,480.781424
10.0,12,481.077451
16.5,12,481.383935
14.75,12,481.696405
19.25,12,481.984207
14.75,12,482.308964
14.75,12,482.590658
14.0,12,482.912845
14.75,12,483.203431
10.0,12,483.48601
9.25,12,483.782856
13.5,12,484.065429
22.75,12,484.354154
17.25,12,484.661491
19.75,12,484.985411
20.5,12,485.264775
19.25,12,499.439677
15.75,12,499.736533
22.75,12,500.038936
14.5,12,500.314159
19.0,12,500.709996
18.5,12,501.134203
14.0,12,501.510536
10.0,12,501.869882
17.5,12,502.255532
20.25,12,502.562078
10.75,12,502.858929
11.25,12,503.173801
16.5,12,503.456231
12.0,12,503.754261
15.5,12,504.040881
25.0,12,504.347404
18.0,12,504.632942
16.0,12,504.94789
25.0,12,505.26557
16.75,12,505.551619
10.75,12,505.825147
24.75,12,506.135648
14.75,12,506.426467
13.75,12,506.745283
19.5,12,507.026765
13.25,12,507.333239
13.25,12,507.598839
22.5,12,507.980414
14.75,12,508.268789
24.5,12,508.569147
16.25,12,508.893666
16.25,12,509.199623
13.0,12,509.4957
16.5,12,509.79255
16.0,12,510.108465
20.25,12,510.38159
9.5,12,510.656662
14.5,12,510.986104
21.25,12,511.278328
15.75,12,511.567589
17.25,12,511.919839
22.75,12,526.082213
21.5,12,526.392611
10.0,12,526.689463
17.25,12,526.973084
18.75,12,527.26491
15.75,12,527.55252
13.0,12,527.88795
13.5,12,528.194405
18.75,12,528.510331
16.5,12,528.79156
13.25,12,529.105374
19.25,12,529.374252
14.5,12,529.685862
14.75,12,529.990195
16.25,12,530.298904
22.25,12,530.57157
16.75,12,530.880223
11.5,12,531.161669
18.75,12,531.437733
13.5,12,531.725433
15.25,12,532.006809
6.5,12,532.328917
17.75,12,532.625775
21.25,12,532.913575
14.5,12,533.2201
18.25,12,533.516843
16.75,12,533.812988
13.75,12,534.085908
16.0,12,534.423616
12.25,12,534.767333
15.75,12,535.039514
15.0,12,535.346911
14.75,12,535.630386
18.5,12,535.930695
20.0,12,536.196306
17.0,12,536.51007
23.5,12,536.77567
15.5,12,537.106167
19.0,12,537.393834
18.5,12,537.7179
10.75,12,538.016088
25.25,12,538.316262
5.0,12,552.032329
16.0,12,552.338787
18.75,12,552.635635
20.25,12,552.985975
18.0,12,553.27108
18.5,12,553.562174
16.25,12,553.812152
13.75,12,554.143755
13.0,12,554.433643
12.25,12,554.707528
15.5,12,554.990083
12.25,12,555.293414
11.25,12,555.587335
20.5,12,555.884187
18.0,12,556.135432
23.25,12,556.45011
17.5,12,556.762719
15.25,12,557.033715
22.0,12,557.324554
14.25,12,557.625813
18.5,12,558.002942
13.5,12,558.30944
16.5,12,558.621916
19.0,12,558.925356
13.5,12,559.226184
17.75,12,559.54429
15.25,12,559.82268
16.0,12,560.097694
24.0,12,560.424537
14.25,12,560.783641
19.25,12,561.225497
21.25,12,561.694651
16.0,12,562.079929
12.75,12,562.519487
20.0,12,562.847427
19.25,12,563.2162
17.25,12,564.173147
15.75,12,565.097614
16.5,12,565.472427
12.25,12,565.817864
16.25,12,566.163958
16.75,12,566.445187
18.0,12,585.393935
17.0,12,586.210848
24.5,12,586.734834
23.5,12,587.534729
14.5,12,588.139158
7.25,12,588.677902
24.25,12,589.307866
11.0,12,590.296044
9.25,12,590.932147
11.0,12,591.352001
20.25,12,591.85056
29.25,12,592.291226
13.75,12,592.666201
21.25,12,593.041173
14.5,12,593.385442
13.5,12,593.791908
14.25,12,594.371626
15.0,12,594.809096
21.75,12,595.168452
5.5,12,595.519419
15.75,12,595.863141
13.25,12,596.604232
10.5,12,597.180945
15.25,12,597.604237
19.75,12,598.122866
14.75,12,598.676777
22.75,12,598.986335
13.75,12,599.286085
20.25,12,599.739177
18.5,12,600.192269
14.75,12,600.628611
12.5,12,600.909838
16.25,12,601.222314
9.0,12,601.566265
11.5,12,601.894366
21.5,12,602.238088
12.0,12,602.595094
18.5,12,602.898017
21.25,12,603.22612
10.25,12,603.554219
13.75,12,603.835449
20.5,12,625.395676
17.0,12,625.949755
11.25,12,626.387223
16.0,12,626.75769
12.5,12,627.087329
17.0,12,627.399812
9.75,12,627.811134
18.25,12,628.10982
20.5,12,628.453546
21.0,12,628.766024
11.5,12,629.062878
13.25,12,629.422227
16.75,12,629.877966
11.5,12,630.618165
22.25,12,631.740518
21.25,12,632.239233
17.5,12,632.782918
20.75,12,633.234659
21.25,12,633.792338
13.25,12,634.306041
16.25,12,634.837735
13.0,12,635.308464
17.75,12,635.783191
15.25,12,636.307889
13.0,12,636.760628
11.5,12,637.182386
9.25,12,637.698088
21.75,12,638.243262
15.5,12,639.221953
18.5,12,639.868095
12.25,12,640.574206
9.25,12,641.171597
20.5,12,641.876692
24.0,12,642.330953
10.5,12,642.725843
15.0,12,643.118878
12.75,12,643.498827
12.0,12,643.867464
16.0,12,644.228245
17.0,12,644.735528
14.0,12,645.144934
19.25,12,645.662894
21.75,12,673.441972
7.25,12,674.499362
18.25,12,675.365863
13.75,12,677.265769
18.5,12,680.324007
16.75,12,681.74419
10.25,12,682.794586
19.75,12,683.865968
13.0,12,685.911789
12.0,12,687.461896
11.75,12,688.696186
13.75,12,689.716112
24.25,12,690.333756
11.0,12,691.188274
14.0,12,692.684402
22.75,12,693.589881
13.0,12,694.871144
10.25,12,695.887558
14.5,12,697.173817
9.5,12,698.206223
23.0,12,700.024175
11.5,12,701.160053
13.0,12,701.712678
12.75,12,702.770212
21.5,12,704.236511
14.25,12,705.276912
14.0,12,705.741644
20.0,12,706.47822
19.75,12,707.027904
17.5,12,707.519621
15.75,12,708.277185
14.5,12,709.089717
15.75,12,709.668383
12.5,12,710.48991
14.25,12,711.300442
18.75,12,712.066001
16.5,12,712.67765
14.25,12,713.254317
12.5,12,713.835983
20.25,12,714.630526
26.75,12,715.22918
15.0,12,716.042714
15.25,12,740.12884
14.5,12,740.568587
14.25,12,741.010332
18.0,12,741.51604
13.75,12,742.015751
15.75,12,742.52246
16.25,12,743.072143
14.0,12,743.493901
22.75,12,743.99961
13.75,12,744.559288
13.0,12,745.061998
21.75,12,745.489752
20.75,12,746.11639
12.25,12,746.674069
15.0,12,747.176779
23.75,12,747.617527
13.25,12,748.102246
21.25,12,748.764866
21.25,12,749.43348
22.0,12,749.940189
23.75,12,750.38793
11.75,12,751.095524
3.5,12,752.036982
13.75,12,752.998493
17.75,12,753.74889
9.75,12,754.679446
18.75,12,755.146748
19.75,12,755.724951
12.0,12,756.311654
4.75,12,756.733835
17.0,12,757.134101
22.5,12,757.505466
19.5,12,757.94433
14.25,12,758.380841
13.75,12,758.730553
13.25,12,759.117873
15.75,12,759.528245
19.25,12,759.905029
10.75,12,760.215539
25.25,12,760.559483
18.0,12,760.995232
21.0,12,780.012893
23.5,12,780.38794
16.25,12,780.717306
14.0,12,781.097202
19.25,12,781.437442
12.0,12,781.734295
16.5,12,782.110114
7.75,12,782.466198
13.5,12,782.76106
18.25,12,783.08916
11.75,12,783.469412
8.0,12,783.917527
15.25,12,784.284124
18.5,12,784.613441
17.0,12,785.018209
15.75,12,785.408984
10.25,12,785.844695
6.5,12,786.288872
14.25,12,786.895755
17.25,12,787.506649
17.0,12,787.983673
11.0,12,788.540351
17.75,12,788.988237
15.0,12,789.534028
13.0,12,789.904242
11.25,12,790.269974
13.0,12,790.853715
17.75,12,791.28542
17.5,12,791.73716
20.75,12,792.16937
18.0,12,792.601721
17.25,12,793.050007
21.25,12,793.49495
7.5,12,793.925701
17.0,12,794.349962
7.0,12,794.862917
10.25,12,795.223083
20.0,12,795.576914
18.0,12,795.958233
22.5,12,796.333205
13.5,12,796.830585
18.0,12,797.204257
20.25,12,817.311222
18.5,12,817.756279
18.5,12,818.341433
19.25,12,818.890239
17.75,12,819.316983
15.25,12,819.882489
28.75,12,820.322352
17.75,12,820.769095
16.25,12,821.301236
17.75,12,822.056825
18.75,12,822.451448
17.0,12,822.857169
20.0,12,823.270727
15.75,12,823.722291
16.75,12,824.098165
12.0,12,824.529974
20.0,12,824.942085
19.25,12,825.372358
10.75,12,825.7942
18.25,12,826.342618
8.5,12,826.7559
12.0,12,827.290536
7.25,12,827.716401
10.75,12,828.107829
16.0,12,828.397056
15.5,12,828.711974
13.25,12,829.214259
14.25,12,829.647351
19.75,12,830.195615
18.75,12,830.594036
11.25,12,830.993098
22.25,12,831.493958
23.5,12,831.918923
18.0,12,832.344933
12.5,12,832.759611
18.75,12,833.262031
16.75,12,833.852778
21.5,12,834.253143
9.0,12,834.783739
15.75,12,835.319485
15.75,12,835.880221
12.25,12,836.27367
13.0,12,856.867084
14.75,12,857.436033
15.75,12,857.951621
15.75,12,858.467208
10.75,12,858.904675
18.0,12,859.389015
9.25,12,859.873356
8.75,12,860.342072
9.25,12,860.734325
12.75,12,861.109298
11.5,12,861.578189
12.25,12,862.000034
19.0,12,862.406254
16.0,12,862.859493
16.5,12,863.296961
12.5,12,863.781462
14.0,12,864.218929
22.25,12,864.62515
19.0,12,865.372385
11.0,12,866.612221
21.0,12,867.065313
18.75,12,867.456779
16.75,12,867.847378
17.5,12,868.237977
18.25,12,868.612947
14.75,12,869.034793
14.0,12,869.42539
18.75,12,869.878784
19.25,12,870.25376
18.5,12,870.644356
20.5,12,871.002249
27.75,12,871.314726
15.0,12,871.642828
17.5,12,872.017798
17.0,12,872.455267
22.25,12,872.846185
11.5,12,873.236782
12.0,12,873.611902
12.5,12,874.080617
13.5,12,874.47136
12.5,12,874.861959
7.25,12,893.011477
20.5,12,893.370829
19.5,12,893.683481
23.75,12,894.027207
20.5,12,894.417803
15.75,12,895.230242
17.5,12,895.855201
15.25,12,896.277049
14.5,12,896.646767
18.5,12,897.021735
18.5,12,897.334214
19.0,12,897.709186
9.75,12,898.084157
18.5,12,898.412258
12.5,12,898.725575
19.25,12,899.116165
13.5,12,899.475514
20.25,12,899.819246
21.0,12,900.194213
5.5,12,900.507577
10.25,12,900.898171
16.75,12,901.226276
22.25,12,901.58562
17.25,12,901.929344
8.5,12,902.273068
19.25,12,902.742516
17.0,12,903.117489
11.5,12,903.429967
23.75,12,903.758068
21.5,12,904.054921
12.75,12,904.3674
13.25,12,904.664692
15.25,12,904.99279
19.5,12,905.258395
20.75,12,905.586496
16.5,12,905.9146
12.75,12,906.164585
19.25,12,906.508305
22.0,12,906.820784
14.25,12,907.13326
16.75,12,907.41449
17.25,12,907.759055
11.25,12,924.727703
20.0,12,925.102678
14.75,12,925.493274
10.75,12,925.870008
17.75,12,926.36997
16.25,12,926.854311
16.0,12,927.198039
17.5,12,927.605022
12.75,12,928.011242
15.5,12,928.339343
15.75,12,928.652013
10.25,12,928.933243
16.5,12,929.230088
16.5,12,929.542741
15.75,12,929.823975
17.25,12,930.136449
16.5,12,930.433303
15.0,12,930.71453
12.75,12,931.058256
18.25,12,931.339486
22.75,12,931.652284
11.5,12,931.949137
15.0,12,932.261619
23.75,12,932.589718
21.25,12,932.917818
20.0,12,933.230296
9.75,12,933.527153
21.5,12,933.839631
23.0,12,934.120856
12.75,12,934.433333
16.75,12,934.793463
20.5,12,935.199679
23.0,12,935.512157
15.0,12,935.902757
17.5,12,936.183984
12.25,12,936.512083
12.75,12,936.825425
24.25,12,937.153527
12.25,12,937.450386
19.75,12,937.762865
12.5,12,938.059715
22.0,12,938.372188
14.5,12,953.014848
14.0,12,953.327327
10.5,12,953.67171
19.25,12,954.046685
17.25,12,954.374783
18.0,12,954.68742
18.25,12,955.031144
14.25,12,955.34362
17.75,12,955.656279
18.5,12,955.984378
13.25,12,956.281229
16.0,12,956.624955
16.75,12,957.062424
19.25,12,957.406147
16.75,12,957.718968
12.0,12,958.04707
13.25,12,958.375171
